hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
111001_0,70936,64043,0.526,134979,0.526
111001_1,70814,64081,0.525,134895,0.525
111001_2,71109,63695,0.527,134804,0.527
111001_3,70221,64391,0.522,134612,0.522
111001_4,70574,65263,0.52,135837,0.52
111001_5,71055,64718,0.523,135773,0.523
111001_6,69753,64315,0.52,134068,0.52
111001_7,70550,64657,0.522,135207,0.522
111001_8,69490,64919,0.517,134409,0.517
111002_0,69128,66360,0.51,135488,0.51
111002_1,69250,65816,0.513,135066,0.513
111002_2,68803,65488,0.512,134291,0.512
111002_3,69056,66293,0.51,135349,0.51
111002_4,68820,66281,0.509,135101,0.509
111002_5,68799,66436,0.509,135235,0.509
111002_6,69398,65907,0.513,135305,0.513
111002_7,69232,66082,0.512,135314,0.512
111002_8,69102,65839,0.512,134941,0.512
111008_0,78492,56583,0.581,135075,0.581
111008_1,78176,56878,0.579,135054,0.579
111008_2,78822,55661,0.586,134483,0.586
111008_3,79590,55642,0.589,135232,0.589
111008_4,79200,56328,0.584,135528,0.584
111008_5,80095,55019,0.593,135114,0.593
111008_6,80009,54655,0.594,134664,0.594
111008_7,79307,55613,0.588,134920,0.588
111008_8,80335,54468,0.596,134803,0.596
111010_0,69434,65167,0.516,134601,0.516
111010_1,69199,65071,0.515,134270,0.515
111010_2,69912,64875,0.519,134787,0.519
111010_3,69960,65436,0.517,135396,0.517
111010_4,69528,66271,0.512,135799,0.512
111010_5,69166,64816,0.516,133982,0.516
111010_6,70001,65031,0.518,135032,0.518
111010_7,68889,66229,0.51,135118,0.51
111010_8,69786,64965,0.518,134751,0.518
111011_0,70365,64099,0.523,134464,0.523
111011_1,70615,64979,0.521,135594,0.521
111011_2,69901,64510,0.52,134411,0.52
111011_3,70412,64248,0.523,134660,0.523
111011_4,70809,65092,0.521,135901,0.521
111011_5,70063,65248,0.518,135311,0.518
111011_6,70474,64626,0.522,135100,0.522
111011_7,70223,65100,0.519,135323,0.519
111011_8,69790,65169,0.517,134959,0.517
111012_0,71778,63496,0.531,135274,0.531
111012_1,71071,63783,0.527,134854,0.527
111012_2,71542,63133,0.531,134675,0.531
111012_3,71311,63842,0.528,135153,0.528
