hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
112001_0,70050,63603,0.524,133653,0.524
112001_1,69471,63226,0.524,132697,0.524
112001_2,69638,63591,0.523,133229,0.523
112001_3,69436,63889,0.521,133325,0.521
112001_4,69087,64510,0.517,133597,0.517
112001_5,69387,64378,0.519,133765,0.519
112001_6,69340,64201,0.519,133541,0.519
112001_7,68827,64245,0.517,133072,0.517
112001_8,69081,64323,0.518,133404,0.518
112002_0,68223,65318,0.511,133541,0.511
112002_1,67711,64796,0.511,132507,0.511
112002_2,68537,64943,0.513,133480,0.513
112002_3,68000,65607,0.509,133607,0.509
112002_4,68150,65200,0.511,133350,0.511
112002_5,68162,65057,0.512,133219,0.512
112002_6,68409,65097,0.512,133506,0.512
112002_7,67960,65012,0.511,132972,0.511
112002_8,68768,64763,0.515,133531,0.515
112008_0,75878,57300,0.57,133178,0.57
112008_1,75474,58218,0.565,133692,0.565
112008_2,76738,56895,0.574,133633,0.574
112008_3,77013,56364,0.577,133377,0.577
112008_4,76263,57174,0.572,133437,0.572
112008_5,76903,56306,0.577,133209,0.577
112008_6,77028,55925,0.579,132953,0.579
112008_7,76742,56932,0.574,133674,0.574
112008_8,77465,55653,0.582,133118,0.582
112010_0,68552,64853,0.514,133405,0.514
112010_1,68027,65415,0.51,133442,0.51
112010_2,68084,64802,0.512,132886,0.512
112010_3,68091,65599,0.509,133690,0.509
112010_4,67701,65387,0.509,133088,0.509
112010_5,67600,65390,0.508,132990,0.508
112010_6,68018,65835,0.508,133853,0.508
112010_7,67651,65548,0.508,133199,0.508
112010_8,67934,65361,0.51,133295,0.51
112011_0,69807,63710,0.523,133517,0.523
112011_1,69290,64004,0.52,133294,0.52
112011_2,68822,64612,0.516,133434,0.516
112011_3,69579,64111,0.52,133690,0.52
112011_4,68789,64491,0.516,133280,0.516
112011_5,68673,64493,0.516,133166,0.516
112011_6,69132,64008,0.519,133140,0.519
112011_7,68704,64593,0.515,133297,0.515
112011_8,68887,64653,0.516,133540,0.516
112012_0,70951,62723,0.531,133674,0.531
112012_1,70520,63260,0.527,133780,0.527
112012_2,70579,62593,0.53,133172,0.53
112012_3,69903,62880,0.526,132783,0.526
112012_4,69559,63536,0.523,133095,0.523
112012_5,70293,63945,0.524,134238,0.524
112012_6,70602,63661,0.526,134263,0.526
112012_7,69718,63342,0.524,133060,0.524
112012_8,69879,63570,0.524,133449,0.524
112013_0,80068,53805,0.598,133873,0.598
112013_1,78654,54865,0.589,133519,0.589
112013_2,79837,53556,0.599,133393,0.599
112013_3,77864,55633,0.583,133497,0.583
112013_4,76848,56746,0.575,133594,0.575
112013_5,78469,55412,0.586,133881,0.586
112013_6,77440,55991,0.58,133431,0.58
112013_7,76700,57098,0.573,133798,0.573
112013_8,77556,55906,0.581,133462,0.581
112018_0,66891,67544,0.498,134435,0.498
112018_1,66419,67465,0.496,133884,0.496
112018_2,65567,67158,0.494,132725,0.494
112018_3,65072,68080,0.489,133152,0.489
112018_4,64602,68641,0.485,133243,0.485
112018_5,64787,68567,0.486,133354,0.486
112018_6,64826,68556,0.486,133382,0.486
112018_7,64636,69361,0.482,133997,0.482
112018_8,64521,68513,0.485,133034,0.485
112019_0,63326,69777,0.476,133103,0.476
112019_1,63834,69580,0.478,133414,0.478
112019_2,64029,69306,0.48,133335,0.48
112019_3,64247,69346,0.481,133593,0.481
112019_4,64190,69319,0.481,133509,0.481
112019_5,64039,69195,0.481,133234,0.481
112019_6,63998,69456,0.48,133454,0.48
112019_7,64892,69248,0.484,134140,0.484
112019_8,64400,69566,0.481,133966,0.481
112020_0,78089,55232,0.586,133321,0.586
112020_1,77297,56228,0.579,133525,0.579
112020_2,78884,55182,0.588,134066,0.588
112020_3,77340,56299,0.579,133639,0.579
112020_4,76469,56965,0.573,133434,0.573
112020_5,78071,55371,0.585,133442,0.585
112020_6,76958,56254,0.578,133212,0.578
112020_7,75574,57524,0.568,133098,0.568
112020_8,77302,55588,0.582,132890,0.582
112021_0,75454,57577,0.567,133031,0.567
112021_1,74752,57848,0.564,132600,0.564
112021_2,74827,58113,0.563,132940,0.563
112021_3,74753,57978,0.563,132731,0.563
112021_4,75244,58123,0.564,133367,0.564
112021_5,75171,58176,0.564,133347,0.564
112021_6,75696,57676,0.568,133372,0.568
112021_7,75783,57988,0.567,133771,0.567
112021_8,75258,57632,0.566,132890,0.566
112023_0,60364,73304,0.452,133668,0.452
112023_1,60339,73215,0.452,133554,0.452
112023_2,60938,72732,0.456,133670,0.456
112023_3,60361,72880,0.453,133241,0.453
112023_4,60488,72595,0.455,133083,0.455
112023_5,60724,72783,0.455,133507,0.455
112023_6,61030,72236,0.458,133266,0.458
112023_7,61042,71947,0.459,132989,0.459
112023_8,61037,72379,0.457,133416,0.457
112024_0,63504,69919,0.476,133423,0.476
112024_1,63638,69830,0.477,133468,0.477
112024_2,63547,69571,0.477,133118,0.477
112024_3,63845,69817,0.478,133662,0.478
112024_4,63759,69864,0.477,133623,0.477
112024_5,63636,69882,0.477,133518,0.477
112024_6,63491,69573,0.477,133064,0.477
112024_7,64009,69491,0.479,133500,0.479
112024_8,63920,69833,0.478,133753,0.478
112025_0,68458,65166,0.512,133624,0.512
112025_1,68845,65031,0.514,133876,0.514
112025_2,69492,64382,0.519,133874,0.519
112025_3,69175,64029,0.519,133204,0.519
112025_4,69042,64754,0.516,133796,0.516
112025_5,69978,63574,0.524,133552,0.524
112025_6,68890,64409,0.517,133299,0.517
112025_7,69307,64403,0.518,133710,0.518
112025_8,69865,64111,0.521,133976,0.521
112026_0,77349,56283,0.579,133632,0.579
112026_1,77316,56155,0.579,133471,0.579
112026_2,77025,56212,0.578,133237,0.578
112026_3,76930,56612,0.576,133542,0.576
112026_4,76448,56384,0.576,132832,0.576
112026_5,76784,56574,0.576,133358,0.576
112026_6,76212,57044,0.572,133256,0.572
112026_7,76525,57347,0.572,133872,0.572
112026_8,76244,57160,0.572,133404,0.572
112027_0,75940,57540,0.569,133480,0.569
112027_1,75806,57487,0.569,133293,0.569
112027_2,76152,57625,0.569,133777,0.569
112027_3,75518,57978,0.566,133496,0.566
112027_4,76244,57387,0.571,133631,0.571
112027_5,75838,56753,0.572,132591,0.572
112027_6,76134,57115,0.571,133249,0.571
112027_7,76701,56818,0.574,133519,0.574
112027_8,76931,56964,0.575,133895,0.575
112031_0,65785,67219,0.495,133004,0.495
112031_1,66306,67377,0.496,133683,0.496
112031_2,65586,67160,0.494,132746,0.494
112031_3,65699,67539,0.493,133238,0.493
112031_4,65483,68517,0.489,134000,0.489
112031_5,65639,68045,0.491,133684,0.491
112031_6,65856,67991,0.492,133847,0.492
112031_7,65578,67836,0.492,133414,0.492
112031_8,66129,67452,0.495,133581,0.495
112032_0,62474,70875,0.468,133349,0.468
112032_1,62911,70335,0.472,133246,0.472
112032_2,62735,70766,0.47,133501,0.47
112032_3,62081,71125,0.466,133206,0.466
112032_4,62352,71263,0.467,133615,0.467
112032_5,62170,70780,0.468,132950,0.468
112032_6,62300,70893,0.468,133193,0.468
112032_7,62178,71574,0.465,133752,0.465
112032_8,62615,70916,0.469,133531,0.469
112033_0,76265,56744,0.573,133009,0.573
