"account_id","create_time","分析对象","阶段总和","2020-07-01","2020-07-02","2020-07-03","2020-07-04","2020-07-05","2020-07-06","2020-07-07","2020-07-08","2020-07-09","2020-07-10","2020-07-11","2020-07-12","2020-07-13","2020-07-14","2020-07-15","2020-07-16","2020-07-17","2020-07-18","2020-07-19","2020-07-20","2020-07-21","2020-07-22","2020-07-23","2020-07-24","2020-07-25","2020-07-26","2020-07-27","2020-07-28","2020-07-29","2020-07-30","2020-07-31","2020-08-01","2020-08-02","2020-08-03","2020-08-04","2020-08-05","2020-08-06","2020-08-07","2020-08-08","2020-08-09","2020-08-10","2020-08-11","2020-08-12","2020-08-13","2020-08-14","2020-08-15","2020-08-16","2020-08-17","2020-08-18","2020-08-19","2020-08-20","2020-08-21","2020-08-22","2020-08-23","2020-08-24","2020-08-25","2020-08-26","2020-08-27","2020-08-28","2020-08-29","2020-08-30","2020-08-31","2020-09-01","2020-09-02","2020-09-03","2020-09-04","2020-09-05","2020-09-06","2020-09-07","2020-09-08","2020-09-09","2020-09-10","2020-09-11","2020-09-12","2020-09-13","2020-09-14","2020-09-15","2020-09-16","2020-09-17","2020-09-18","2020-09-19","2020-09-20","2020-09-21","2020-09-22","2020-09-23","2020-09-24","2020-09-25","2020-09-26","2020-09-27","2020-09-28","2020-09-29","2020-09-30","2020-10-01","2020-10-02","2020-10-03","2020-10-04","2020-10-05","2020-10-06","2020-10-07","2020-10-08","2020-10-09","2020-10-10","2020-10-11","2020-10-12","2020-10-13","2020-10-14","2020-10-15","2020-10-16","2020-10-17","2020-10-18","2020-10-19","2020-10-20","2020-10-21","2020-10-22","2020-10-23","2020-10-24","2020-10-25","2020-10-26","2020-10-27","2020-10-28","2020-10-29","2020-10-30","2020-10-31","2020-11-01","2020-11-02","2020-11-03","2020-11-04","2020-11-05","2020-11-06","2020-11-07","2020-11-08","2020-11-09","2020-11-10","2020-11-11","2020-11-12","2020-11-13","2020-11-14","2020-11-15","2020-11-16","2020-11-17","2020-11-18","2020-11-19","2020-11-20","2020-11-21","2020-11-22","2020-11-23","2020-11-24","2020-11-25","2020-11-26","2020-11-27","2020-11-28","2020-11-29","2020-11-30","2020-12-01","2020-12-02","2020-12-03","2020-12-04","2020-12-05","2020-12-06","2020-12-07","2020-12-08","2020-12-09","2020-12-10","2020-12-11","2020-12-12","2020-12-13","2020-12-14","2020-12-15","2020-12-16","2020-12-17","2020-12-18","2020-12-19","2020-12-20","2020-12-21","2020-12-22","2020-12-23","2020-12-24","2020-12-25","2020-12-26","2020-12-27","2020-12-28","2020-12-29","2020-12-30","2020-12-31","2021-01-01","2021-01-02","2021-01-03","2021-01-04","2021-01-05","2021-01-06","2021-01-07","2021-01-08","2021-01-09","2021-01-10","2021-01-11","2021-01-12","2021-01-13","2021-01-14","2021-01-15","2021-01-16","2021-01-17","2021-01-18","2021-01-19","2021-01-20","2021-01-21","2021-01-22","2021-01-23","2021-01-24","2021-01-25","2021-01-26","2021-01-27","2021-01-28","2021-01-29","2021-01-30","2021-01-31","2021-02-01","2021-02-02","2021-02-03","2021-02-04","2021-02-05","2021-02-06","2021-02-07","2021-02-08","2021-02-09","2021-02-10","2021-02-11","2021-02-12","2021-02-13","2021-02-14","2021-02-15","2021-02-16","2021-02-17","2021-02-18","2021-02-19","2021-02-20","2021-02-21","2021-02-22","2021-02-23","2021-02-24","2021-02-25","2021-02-26","2021-02-27","2021-02-28","2021-03-01","2021-03-02","2021-03-03","2021-03-04","2021-03-05","2021-03-06","2021-03-07","2021-03-08","2021-03-09","2021-03-10","2021-03-11","2021-03-12","2021-03-13","2021-03-14","2021-03-15","2021-03-16","2021-03-17","2021-03-18","2021-03-19","2021-03-20","2021-03-21","2021-03-22","2021-03-23","2021-03-24","2021-03-25","2021-03-26","2021-03-27","2021-03-28","2021-03-29","2021-03-30","2021-03-31","2021-04-01","2021-04-02","2021-04-03","2021-04-04","2021-04-05","2021-04-06","2021-04-07","2021-04-08","2021-04-09","2021-04-10","2021-04-11","2021-04-12","2021-04-13","2021-04-14","2021-04-15","2021-04-16","2021-04-17","2021-04-18","2021-04-19","2021-04-20","2021-04-21","2021-04-22","2021-04-23","2021-04-24","2021-04-25","2021-04-26","2021-04-27","2021-04-28","2021-04-29","2021-04-30","2021-05-01","2021-05-02","2021-05-03","2021-05-04","2021-05-05","2021-05-06","2021-05-07","2021-05-08","2021-05-09","2021-05-10","2021-05-11","2021-05-12","2021-05-13","2021-05-14","2021-05-15","2021-05-16","2021-05-17","2021-05-18","2021-05-19"
"611449646713403","2020-07-01","s_stage.总次数","1128","56","52","40","36","24","44","4","0","48","0","0","0","4","20","40","0","0","20","48","0","0","0","28","0","0","0","4","0","9","31","0","0","20","8","0","40","12","8","0","8","12","0","8","0","0","0","0","4","0","4","12","0","0","0","0","4","0","0","0","0","0","12","4","20","0","0","0","0","0","0","0","0","4","0","0","0","0","0","36","0","12","0","0","0","0","0","0","4","8","0","0","0","0","0","0","0","0","0","0","0","0","8","8","32","0","12","16","0","0","0","0","20","0","0","0","0","0","24","0","8","0","8","0","4","0","0","0","8","0","12","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","4","20","16","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","12","24","0","0","0","4","0","0","0","0","0","0","0","12","0","0","0","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","4","16","0","0","0","0","0","0","0","0","24","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"663939517680687","2020-07-19","s_stage.总次数","1512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","4","2","6","3","10","17","9","0","3","1","0","1","4","41","54","95","87","78","93","31","27","4","48","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108","4","0","0","0","0","0","20","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88","20","12","0","0","0","0","0","0","60","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","4","32","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","20","0","0","36","4","0","0","0","0","0","0","0","0","1","19","0","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","16","0","0","0","8","0","16","0","0","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","8","0","0","0","0","0","0","0","0","0","0","0","12","0","0","12","0","12","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","4","4","0","0","12","0","0","0","0","0","0","0","0","0","8","0","12","0","0","0","0","4","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","8","0","0"
"626093926292361","2020-07-03","s_stage.总次数","1496","0","0","0","0","0","108","33","15","26","6","20","20","16","4","20","5","27","8","8","16","16","0","7","2","8","13","0","2","16","12","25","1","1","4","1","68","0","0","0","0","0","0","0","0","20","0","1","19","1","19","0","4","0","0","8","0","8","4","0","36","0","28","8","0","0","0","0","0","0","24","0","0","0","0","0","0","0","16","20","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","24","4","0","12","8","0","0","0","0","4","16","0","0","0","0","0","0","0","0","0","32","8","0","0","8","0","0","4","0","0","0","28","0","0","8","0","4","0","16","0","4","0","8","0","20","8","0","44","0","8","8","12","0","0","0","0","0","0","0","0","12","0","20","0","0","20","0","0","8","0","0","0","20","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","20","0","0","0","20","0","0","8","0","0","12","0","0","0","20","0","0","0","0","0","0","16","24","0","8","8","4","0","0","0","0","16","0","0","0","0","0","0","8","44","0","12","20","0","0","0","0","0","0","28","0","0","8","0","0","0","0","20","0","0","4","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","8","0","0","0","0","0","8","0","4","0","0","0","0","12","0","0","0","0","0","0","12","4","0","0","0","0"
"617581776965833","2020-07-20","s_stage.总次数","1789","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","289","74","63","43","14","46","1","19","20","4","16","0","30","30","0","0","80","20","0","20","0","0","0","0","0","0","0","7","53","19","20","0","0","8","0","12","40","0","0","0","0","24","0","8","0","0","0","4","0","0","0","0","0","20","0","0","0","0","0","64","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","152","0","80","8","8","0","0","0","0","0","0","0","0","4","5","15","0","0","36","4","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","12","0","41","0","0","0","0","0","0","0","0","0","0","0","0","8","4","8","0","0","4","67","1","3","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","68","0","0","121","0","0"
"692749055059957","2020-07-23","s_stage.总次数","924","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","71","48","23","49","16","62","33","0","16","3","7","0","0","2","1","1","1","14","20","4","4","18","9","7","2","1","46","68","0","0","0","0","0","5","0","19","12","0","4","0","0","0","5","3","0","13","7","8","0","20","4","0","0","0","0","28","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","20","0","0","0","8","0","0","0","13","15","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","7","9","0","3","4","0","32","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","11","0","0","0","4","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","41","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"677903408823634","2020-07-17","s_stage.总次数","1125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","22","22","10","4","10","12","9","19","4","16","4","6","2","2","7","15","1","3","6","4","2","5","2","1","3","10","2","11","6","20","24","15","8","3","6","1","2","32","17","19","4","4","0","12","1","6","1","5","1","1","2","1","0","1","1","0","1","0","0","1","1","1","1","1","0","11","1","1","2","1","1","1","1","3","5","12","1","1","1","5","1","4","1","34","1","5","1","33","1","3","1","11","33","39","7","1","2","1","13","7","0","1","1","1","2","1","1","1","1","1","3","0","1","1","1","1","3","1","1","2","1","0","2","1","0","2","3","4","1","1","2","1","1","2","0","2","2","1","1","1","1","1","1","1","1","1","2","1","1","1","18","1","1","1","5","1","0","1","0","1","1","1","1","18","1","1","0","0","0","0","1","0","0","25","1","19","4","1","1","0","1","0","0","0","4","0","9","1","1","2","1","1","1","1","12","1","1","1","37","12","1","1","1","1","3","0","0","0","1","0","1","3","8","1","2","1","3","0","0","0","0","0","0","0","0","0","0","21","20","4","1","1","2","1","1","2","1","1","7","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","3","0","2","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","3","1","1","0","2","1","1","1","1","1","1","1","1","1","1","0","0","1","1","15","7","10","1","5","0","0","0","0","0","0","1"
"646629016213613","2020-07-08","s_stage.总次数","1349","0","0","0","0","0","0","0","14","9","6","1","3","0","4","1","11","9","35","1","1","1","13","1","3","1","3","1","3","1","0","1","30","1","1","2","1","1","1","33","1","3","4","1","31","16","1","1","2","5","31","1","3","1","3","1","7","1","1","2","1","1","2","1","1","2","2","2","1","1","1","1","24","24","36","4","4","2","1","1","1","1","2","1","1","1","8","1","3","1","4","1","1","1","1","1","27","1","2","1","1","1","46","1","1","0","2","4","1","23","40","1","3","4","1","1","0","2","4","12","1","1","1","1","1","1","14","0","0","1","1","6","1","1","1","1","1","1","1","5","0","1","3","16","24","1","1","1","1","1","1","1","9","1","1","1","5","1","2","1","1","2","1","8","1","1","1","1","2","1","1","8","0","1","1","1","57","1","1","1","1","1","1","2","1","10","0","0","0","1","0","0","1","2","1","1","1","1","13","1","22","1","1","1","1","1","1","6","1","4","1","2","1","4","1","1","1","1","1","1","1","1","4","0","4","1","3","0","7","0","5","1","1","2","0","0","12","1","1","2","1","1","6","4","4","1","1","6","0","0","80","8","1","2","1","4","19","0","0","0","0","16","0","0","9","0","1","1","1","1","1","3","0","35","12","1","1","2","0","1","1","1","1","40","0","25","2","1","0","0","9","1","10","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","5","1","34","0","0","0","1","3","12","0","1","1","1","1","1"
"643323343105163","2020-07-07","s_stage.总次数","1368","0","0","0","0","0","0","41","32","51","24","8","0","10","10","12","24","0","4","28","24","32","4","35","25","20","4","0","0","0","0","0","8","20","20","0","12","0","0","0","4","6","6","0","12","8","0","0","0","0","12","36","0","0","16","0","0","0","0","0","0","0","0","0","0","0","8","0","0","13","19","0","20","0","0","0","0","0","8","8","0","0","0","4","0","0","0","0","0","0","0","0","36","0","0","0","0","0","0","0","5","11","4","0","0","4","0","0","0","16","0","24","0","0","0","1","7","12","0","0","0","0","0","36","0","24","8","32","0","20","0","20","8","28","4","4","4","0","0","0","0","32","0","0","0","0","16","0","0","24","0","0","0","20","0","16","0","60","0","0","0","0","0","12","8","0","0","13","7","4","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","16","0","4","0","0","0","0","0","0","0","0","28","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","40","0","24","4","4","0","0","0","20","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"628441280482533","2020-07-12","s_stage.总次数","1313","0","0","0","0","0","0","0","0","0","0","0","61","13","19","16","20","0","7","12","1","0","15","0","12","0","17","11","0","0","1","3","0","0","0","21","0","1","3","12","0","1","3","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","2","1","1","0","6","1","1","2","1","1","6","3","1","4","1","0","1","1","1","8","1","1","1","1","1","1","1","2","4","1","2","1","1","2","1","1","1","9","2","22","14","2","8","8","9","7","1","1","1","64","0","0","2","10","0","0","0","1","12","7","0","20","0","0","0","0","9","11","8","5","8","1","23","12","3","0","0","0","2","1","2","1","3","4","4","4","4","20","11","0","20","0","4","0","0","5","4","1","4","1","2","8","1","1","2","4","1","3","1","1","1","0","1","1","1","2","1","1","1","1","1","1","1","1","1","7","17","1","1","1","1","1","5","1","1","11","4","32","1","1","1","0","0","0","0","0","1","12","16","4","8","4","4","4","8","4","4","4","4","4","4","4","0","8","4","4","4","4","4","4","4","4","4","3","5","4","3","1","4","4","4","4","4","4","3","1","4","4","4","4","4","12","16","4","4","4","3","0","0","0","0","0","0","0","0","0","0","0","0","25","4","4","4","24","60","7","0","0","0","0","12","20","0","0","0","0","1","15","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","3","9","3","0","13","3","1","4","4","4","4","8","4"
"672181575312241","2020-07-03","s_stage.总次数","1336","0","0","11","89","36","9","18","1","0","12","28","4","0","4","16","16","0","4","8","0","8","12","12","20","8","2","11","39","64","28","4","4","40","0","16","4","1","7","12","0","8","0","0","0","0","0","0","0","0","0","0","0","16","0","4","0","0","0","0","0","0","0","0","21","59","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","8","13","23","4","0","60","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","4","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","40","0","20","0","0","0","0","0","0","16","0","4","0","1","19","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","20","8","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","8","0","12","0","0","56","0","0","0","0","20","0","0","0","0","9","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","52","20","0","0","0","0","0","0","20","0","0","0","0","0","2","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","8","0","0","0","0","0","0","0","0","0","0"
"600685388249497","2020-07-17","s_stage.总次数","757","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","208","54","0","138","109","80","39","0","0","0","36","0","0","0","0","0","0","0","0","0","58","0","0","0","0","0","0","0","1","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"626187791543584","2020-07-15","s_stage.总次数","1560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","26","13","2","0","6","38","38","12","12","7","1","8","12","14","31","14","17","2","2","0","17","20","15","0","0","0","9","8","24","9","23","23","9","21","35","39","8","12","0","8","13","7","48","0","16","0","4","44","0","16","0","4","16","16","12","16","40","0","28","13","19","0","16","4","16","4","0","8","12","0","12","4","0","0","0","25","19","0","0","0","0","0","0","0","20","0","0","0","0","0","68","0","0","0","0","0","0","8","4","0","0","0","0","0","0","0","0","0","0","8","12","8","8","0","0","8","12","4","0","0","0","0","0","8","4","8","0","0","0","0","0","0","12","8","0","0","0","0","0","0","0","0","0","0","20","0","0","0","16","4","0","0","0","0","0","0","0","0","0","0","12","8","0","16","0","4","0","0","0","0","0","0","0","0","0","0","20","0","20","0","0","0","0","0","0","0","0","16","0","4","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","16","4","0","0","0","8","12","0","0","0","0","0","16","4","0","0","20","0","0","0","16","0","0","0","12","0","0","0","0","8","0","0","0","0","0","0","0","0","0","16","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","8","4","0","0","0","0","0","0","16","8","0","12","8","0","0","0","0","0","0","0","4","0","12","0","4","0","0","0","0","0","0","0","8","0"
"666565729723629","2020-07-13","s_stage.总次数","1240","0","0","0","0","0","0","0","0","0","0","0","0","21","8","10","70","48","0","1","0","31","2","12","1","0","9","21","1","6","8","8","0","1","19","12","6","22","34","14","48","20","1","8","6","7","2","13","22","32","72","0","8","24","0","0","0","20","0","1","7","0","1","7","0","0","0","0","0","0","0","24","0","40","0","0","20","0","28","0","12","0","0","16","4","0","0","0","0","8","32","0","0","0","0","0","0","0","0","0","0","0","0","0","28","12","1","19","16","0","0","4","0","0","0","0","0","0","0","0","16","4","8","0","0","0","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","0","0","0","0","0","0","0","0","40","0","8","0","0","0","0","0","0","0","8","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","5","55","4","0","0","0","0","0","28","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","1","0","0","4","3","0","16","4","0","0","0","0","0","0","0","0","0","0","4","20"
"658812084319540","2020-07-01","s_stage.总次数","1196","21","0","0","0","70","6","16","9","2","29","1","2","9","30","17","25","1","21","1","1","1","7","26","13","5","1","1","1","9","10","14","1","1","14","44","9","23","6","1","0","21","4","55","0","0","20","41","20","7","0","40","0","0","0","8","0","0","24","48","33","8","19","0","0","0","0","0","0","0","5","15","0","0","0","8","0","0","20","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","4","8","8","68","0","0","0","0","0","0","0","12","0","0","0","8","0","0","0","0","0","0","0","0","0","0","4","0","1","35","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","12","0","0","0","8","4","0","4","0","0","0","0","0","0","0","0","0","20","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"675608694258006","2020-07-05","s_stage.总次数","1307","0","0","0","0","163","102","56","121","85","96","0","40","24","0","0","48","0","0","12","0","0","0","0","28","12","0","0","0","0","0","20","8","0","4","0","44","0","4","0","0","0","0","0","0","20","8","12","0","0","0","36","0","16","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144","0","0","0","0","0","0","0","20","0","0","0","0","8","0","0","0","0","0","12","0","0","16","4","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","24"
"614711957677790","2020-07-17","s_stage.总次数","1268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","3","12","0","5","44","3","16","24","16","52","0","12","20","8","0","20","32","0","0","0","0","0","10","0","0","0","0","7","3","0","0","4","17","15","15","25","4","29","19","0","8","0","0","4","20","0","0","16","0","4","0","0","0","1","1","1","2","4","1","1","17","13","1","0","1","1","1","1","0","0","1","1","0","2","1","6","24","1","1","10","2","6","19","0","1","19","0","0","16","0","0","0","5","1","18","0","0","0","0","0","0","0","0","0","1","16","4","2","2","4","4","4","3","48","12","1","0","1","0","1","17","0","0","0","0","0","16","0","0","0","5","19","20","0","16","12","9","3","0","6","2","0","8","0","0","0","0","4","9","7","1","0","1","2","0","0","8","0","0","0","0","0","12","0","0","0","0","0","0","9","3","16","0","0","0","1","8","3","0","1","1","2","1","1","1","0","2","1","0","1","2","1","1","1","0","0","0","2","1","1","1","1","1","1","1","4","1","0","1","2","1","1","1","3","2","1","0","3","5","11","1","0","2","1","0","8","1","1","2","3","1","0","4","127","1","1","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1"
"622978833871314","2020-07-13","s_stage.总次数","1552","0","0","0","0","0","0","0","0","0","0","0","0","38","18","27","26","21","20","14","0","1","8","1","1","2","8","48","11","4","8","3","2","2","41","24","4","0","0","2","34","4","12","0","24","28","28","0","64","40","28","0","12","8","0","12","0","0","0","36","0","4","0","56","0","4","0","0","8","0","12","0","0","0","0","0","0","0","0","0","0","0","0","16","12","0","12","0","0","0","0","8","0","0","0","24","0","28","0","0","0","0","0","0","0","0","16","4","0","8","12","0","20","0","0","0","0","0","0","0","0","8","0","8","4","0","0","0","0","0","16","0","0","20","0","0","0","0","12","40","0","0","13","7","0","0","0","0","0","12","0","20","20","8","0","0","13","19","0","0","8","20","0","12","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","12","0","0","0","16","20","4","0","0","0","0","4","8","0","8","0","0","0","0","20","0","0","0","0","4","32","0","4","0","8","12","0","16","4","0","0","0","0","0","0","0","0","0","0","0","0","8","8","0","0","24","0","0","8","8","0","0","0","4","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0","0","12","0","4","0","0","0","0","0","0","0","0","0","0","0"
