hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
111001_0,85076,81393,0.511,166469,0.511
111001_1,84357,82348,0.506,166705,0.506
111001_2,84186,83099,0.503,167285,0.503
111001_3,81975,85100,0.491,167075,0.491
111001_4,81049,85531,0.487,166580,0.487
111001_5,80515,86122,0.483,166637,0.483
111001_6,80412,86047,0.483,166459,0.483
111001_7,80526,87207,0.48,167733,0.48
111001_8,80122,86496,0.481,166618,0.481
111002_0,106947,59906,0.641,166853,0.641
111002_1,106157,60096,0.639,166253,0.639
111002_2,107316,59731,0.642,167047,0.642
111002_3,104901,61883,0.629,166784,0.629
111002_4,103680,62752,0.623,166432,0.623
111002_5,104332,62308,0.626,166640,0.626
111002_6,106388,60027,0.639,166415,0.639
111002_7,106680,60855,0.637,167535,0.637
111002_8,107375,60128,0.641,167503,0.641
111008_0,70138,96334,0.421,166472,0.421
111008_1,69565,97304,0.417,166869,0.417
111008_2,72434,95173,0.432,167607,0.432
111008_3,73990,92781,0.444,166771,0.444
111008_4,72096,94564,0.433,166660,0.433
111008_5,75074,91937,0.45,167011,0.45
111008_6,75871,91140,0.454,167011,0.454
111008_7,73618,92937,0.442,166555,0.442
111008_8,76367,90124,0.459,166491,0.459
111010_0,75776,91003,0.454,166779,0.454
111010_1,75024,92218,0.449,167242,0.449
111010_2,75831,91479,0.453,167310,0.453
111010_3,75653,91116,0.454,166769,0.454
111010_4,73941,92958,0.443,166899,0.443
111010_5,75031,91282,0.451,166313,0.451
111010_6,75966,91175,0.455,167141,0.455
111010_7,74899,91696,0.45,166595,0.45
111010_8,75718,91782,0.452,167500,0.452
111011_0,73751,93142,0.442,166893,0.442
111011_1,73455,93318,0.44,166773,0.44
111011_2,73957,92320,0.445,166277,0.445
111011_3,75122,92061,0.449,167183,0.449
111011_4,74829,91539,0.45,166368,0.45
111011_5,75988,91187,0.455,167175,0.455
111011_6,76802,89677,0.461,166479,0.461
111011_7,76994,89865,0.461,166859,0.461
111011_8,78062,88612,0.468,166674,0.468
111012_0,98560,67831,0.592,166391,0.592
111012_1,96659,70469,0.578,167128,0.578
111012_2,98017,69426,0.585,167443,0.585
111012_3,95744,70834,0.575,166578,0.575
111012_4,94713,72744,0.566,167457,0.566
111012_5,95182,71407,0.571,166589,0.571
111012_6,95882,70395,0.577,166277,0.577
111012_7,94267,72654,0.565,166921,0.565
111012_8,95434,71904,0.57,167338,0.57
111013_0,91321,75974,0.546,167295,0.546
111013_1,90780,75156,0.547,165936,0.547
111013_2,91652,75135,0.55,166787,0.55
111013_3,87242,80313,0.521,167555,0.521
111013_4,87324,79800,0.523,167124,0.523
111013_5,88936,78144,0.532,167080,0.532
111013_6,87355,79286,0.524,166641,0.524
111013_7,87003,79668,0.522,166671,0.522
111013_8,89323,78028,0.534,167351,0.534
111018_0,72467,94325,0.434,166792,0.434
111018_1,72171,93525,0.436,165696,0.436
111018_2,72383,94293,0.434,166676,0.434
111018_3,70689,95250,0.426,165939,0.426
111018_4,70638,95696,0.425,166334,0.425
111018_5,71797,95320,0.43,167117,0.43
111018_6,73307,94468,0.437,167775,0.437
111018_7,72445,94993,0.433,167438,0.433
111018_8,72489,93845,0.436,166334,0.436
111019_0,65982,100150,0.397,166132,0.397
111019_1,66702,100679,0.399,167381,0.399
111019_2,66724,100400,0.399,167124,0.399
111019_3,66335,100699,0.397,167034,0.397
111019_4,66903,99741,0.401,166644,0.401
111019_5,66830,99833,0.401,166663,0.401
111019_6,66953,100296,0.4,167249,0.4
111019_7,67770,99450,0.405,167220,0.405
111019_8,68230,98346,0.41,166576,0.41
111020_0,78970,87811,0.473,166781,0.473
111020_1,77757,88857,0.467,166614,0.467
111020_2,80186,86298,0.482,166484,0.482
111020_3,77978,89146,0.467,167124,0.467
111020_4,76968,90156,0.461,167124,0.461
111020_5,79791,87501,0.477,167292,0.477
111020_6,77664,89149,0.466,166813,0.466
111020_7,76919,90038,0.461,166957,0.461
111020_8,79532,87476,0.476,167008,0.476
111021_0,71215,95678,0.427,166893,0.427
111021_1,70495,96363,0.422,166858,0.422
111021_2,71465,95776,0.427,167241,0.427
111021_3,72654,94723,0.434,167377,0.434
111021_4,71234,95161,0.428,166395,0.428
111021_5,73165,93756,0.438,166921,0.438
111021_6,74043,92944,0.443,166987,0.443
111021_7,73314,93951,0.438,167265,0.438
111021_8,74401,92764,0.445,167165,0.445
111023_0,61686,105461,0.369,167147,0.369
111023_1,62970,104412,0.376,167382,0.376
111023_2,63027,103565,0.378,166592,0.378
111023_3,62034,104382,0.373,166416,0.373
111023_4,62744,103894,0.377,166638,0.377
111023_5,63333,103653,0.379,166986,0.379
111023_6,64824,102183,0.388,167007,0.388
111023_7,65810,101430,0.394,167240,0.394
111023_8,66028,100817,0.396,166845,0.396
111024_0,71157,95461,0.427,166618,0.427
111024_1,71777,95457,0.429,167234,0.429
111024_2,72829,94159,0.436,166988,0.436
111024_3,71071,96062,0.425,167133,0.425
111024_4,71329,95028,0.429,166357,0.429
111024_5,72578,94609,0.434,167187,0.434
111024_6,72505,94675,0.434,167180,0.434
111024_7,72531,93938,0.436,166469,0.436
111024_8,74109,93346,0.443,167455,0.443
111025_0,92714,74392,0.555,167106,0.555
111025_1,90274,76634,0.541,166908,0.541
111025_2,92970,73432,0.559,166402,0.559
111025_3,93911,72862,0.563,166773,0.563
111025_4,91355,75528,0.547,166883,0.547
111025_5,94681,72527,0.566,167208,0.566
111025_6,94729,73390,0.563,168119,0.563
111025_7,91247,75873,0.546,167120,0.546
111025_8,93509,73256,0.561,166765,0.561
111026_0,86675,80457,0.519,167132,0.519
111026_1,86666,81165,0.516,167831,0.516
111026_2,86396,80517,0.518,166913,0.518
111026_3,85770,81037,0.514,166807,0.514
111026_4,85117,81419,0.511,166536,0.511
111026_5,85247,81468,0.511,166715,0.511
111026_6,85081,81303,0.511,166384,0.511
111026_7,84924,81400,0.511,166324,0.511
111026_8,84500,82135,0.507,166635,0.507
111027_0,72621,94125,0.436,166746,0.436
111027_1,75197,92529,0.448,167726,0.448
111027_2,74973,91975,0.449,166948,0.449
111027_3,73922,92981,0.443,166903,0.443
111027_4,74972,91271,0.451,166243,0.451
111027_5,75669,91408,0.453,167077,0.453
111027_6,76132,90715,0.456,166847,0.456
111027_7,77586,89054,0.466,166640,0.466
111027_8,78090,88506,0.469,166596,0.469
111031_0,71180,95778,0.426,166958,0.426
111031_1,71714,94557,0.431,166271,0.431
111031_2,69616,96415,0.419,166031,0.419
111031_3,68740,98266,0.412,167006,0.412
111031_4,69222,97768,0.415,166990,0.415
111031_5,68989,97818,0.414,166807,0.414
111031_6,70217,96859,0.42,167076,0.42
111031_7,71748,95427,0.429,167175,0.429
111031_8,70952,95641,0.426,166593,0.426
111032_0,69295,97907,0.414,167202,0.414
111032_1,70078,96846,0.42,166924,0.42
111032_2,68813,98296,0.412,167109,0.412
111032_3,66911,99022,0.403,165933,0.403
111032_4,68009,98722,0.408,166731,0.408
111032_5,66886,99273,0.403,166159,0.403
111032_6,67583,99060,0.406,166643,0.406
111032_7,69642,98081,0.415,167723,0.415
111032_8,68522,98561,0.41,167083,0.41
111033_0,99137,68097,0.593,167234,0.593
111033_1,94416,72065,0.567,166481,0.567
111033_2,99143,67734,0.594,166877,0.594
111033_3,100658,66057,0.604,166715,0.604
111033_4,96524,70786,0.577,167310,0.577
111033_5,100515,66109,0.603,166624,0.603
111033_6,100086,66839,0.6,166925,0.6
111033_7,96598,70583,0.578,167181,0.578
111033_8,100739,66680,0.602,167419,0.602
111034_0,68399,98293,0.41,166692,0.41
111034_1,67056,99058,0.404,166114,0.404
111034_2,69727,96824,0.419,166551,0.419
111034_3,71609,95333,0.429,166942,0.429
111034_4,69912,96041,0.421,165953,0.421
111034_5,73488,93970,0.439,167458,0.439
111034_6,73275,93003,0.441,166278,0.441
111034_7,72022,94522,0.432,166544,0.432
111034_8,75568,91579,0.452,167147,0.452
111035_0,64357,102178,0.386,166535,0.386
111035_1,64843,102623,0.387,167466,0.387
111035_2,65991,100259,0.397,166250,0.397
111035_3,67255,99325,0.404,166580,0.404
111035_4,66613,99746,0.4,166359,0.4
111035_5,68796,97845,0.413,166641,0.413
111035_6,69531,96689,0.418,166220,0.418
111035_7,68888,97201,0.415,166089,0.415
111035_8,70988,96561,0.424,167549,0.424
111036_0,66728,99284,0.402,166012,0.402
111036_1,66523,99989,0.4,166512,0.4
111036_2,67774,98980,0.406,166754,0.406
111036_3,68780,97938,0.413,166718,0.413
111036_4,67825,99388,0.406,167213,0.406
111036_5,70539,96999,0.421,167538,0.421
111036_6,70814,95254,0.426,166068,0.426
111036_7,70740,96186,0.424,166926,0.424
111036_8,72598,93794,0.436,166392,0.436
111038_0,87819,78969,0.527,166788,0.527
111038_1,86706,80749,0.518,167455,0.518
111038_2,88560,78000,0.532,166560,0.532
111038_3,89384,78028,0.534,167412,0.534
111038_4,88085,79341,0.526,167426,0.526
111038_5,89954,77458,0.537,167412,0.537
111038_6,89946,77163,0.538,167109,0.538
111038_7,87270,79077,0.525,166347,0.525
111038_8,89111,78258,0.532,167369,0.532
111039_0,100222,65865,0.603,166087,0.603
111039_1,110364,56344,0.662,166708,0.662
111039_2,95420,71482,0.572,166902,0.572
111039_3,90956,75690,0.546,166646,0.546
111039_4,100477,66392,0.602,166869,0.602
111039_5,87154,80120,0.521,167274,0.521
111039_6,87771,79833,0.524,167604,0.524
111039_7,96031,70159,0.578,166190,0.578
111039_8,84026,81979,0.506,166005,0.506
111040_0,91449,75830,0.547,167279,0.547
111040_1,89916,78112,0.535,168028,0.535
111040_2,92713,74173,0.556,166886,0.556
111040_3,90681,75729,0.545,166410,0.545
111040_4,88573,77894,0.532,166467,0.532
111040_5,92745,73903,0.557,166648,0.557
111040_6,89821,77524,0.537,167345,0.537
111040_7,86974,79984,0.521,166958,0.521
111040_8,90117,76114,0.542,166231,0.542
111041_0,71133,95527,0.427,166660,0.427
111041_1,74346,93387,0.443,167733,0.443
111041_2,72162,95021,0.432,167183,0.432
111041_3,69697,97434,0.417,167131,0.417
111041_4,72556,94014,0.436,166570,0.436
111041_5,71489,95231,0.429,166720,0.429
111041_6,72601,93887,0.436,166488,0.436
111041_7,74869,91552,0.45,166421,0.45
111041_8,75254,92311,0.449,167565,0.449
111042_0,101345,65101,0.609,166446,0.609
111042_1,106382,60470,0.638,166852,0.638
111042_2,99622,66957,0.598,166579,0.598
111042_3,96290,71081,0.575,167371,0.575
111042_4,100900,66114,0.604,167014,0.604
111042_5,94677,72862,0.565,167539,0.565
111042_6,96277,71152,0.575,167429,0.575
111042_7,101022,66668,0.602,167690,0.602
111042_8,94874,72081,0.568,166955,0.568
111043_0,70628,95834,0.424,166462,0.424
111043_1,73941,92656,0.444,166597,0.444
111043_2,71711,94813,0.431,166524,0.431
111043_3,70122,96311,0.421,166433,0.421
111043_4,73192,94084,0.438,167276,0.438
111043_5,71408,94918,0.429,166326,0.429
111043_6,72868,94126,0.436,166994,0.436
111043_7,75633,91405,0.453,167038,0.453
111043_8,74088,92872,0.444,166960,0.444
111044_0,94609,71734,0.569,166343,0.569
111044_1,92989,74756,0.554,167745,0.554
111044_2,95002,72178,0.568,167180,0.568
111044_3,96692,69819,0.581,166511,0.581
