hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
10103120_0,275090,372341,0.425,647431,0.425
10103120_1,279538,369105,0.431,648643,0.431
10103120_2,285826,363020,0.441,648846,0.441
10103120_3,286280,361412,0.442,647692,0.442
10103120_4,292283,357972,0.449,650255,0.449
10103120_5,299982,347705,0.463,647687,0.463
10103120_6,304787,343386,0.47,648173,0.47
10103120_7,306633,340908,0.474,647541,0.474
10103120_8,322840,326336,0.497,649176,0.497
10203120_0,283788,364840,0.438,648628,0.438
10203120_1,287977,360399,0.444,648376,0.444
10203120_2,292162,356908,0.45,649070,0.45
10203120_3,287280,360111,0.444,647391,0.444
10203120_4,293472,353513,0.454,646985,0.454
10203120_5,299155,349432,0.461,648587,0.461
10203120_6,300013,346700,0.464,646713,0.464
10203120_7,306798,340890,0.474,647688,0.474
10203120_8,314901,334129,0.485,649030,0.485
10303120_0,415997,233058,0.641,649055,0.641
10303120_1,407707,240161,0.629,647868,0.629
10303120_2,397899,250363,0.614,648262,0.614
10303120_3,405568,242097,0.626,647665,0.626
10303120_4,396378,251267,0.612,647645,0.612
10303120_5,386811,261549,0.597,648360,0.597
10303120_6,382790,265505,0.59,648295,0.59
10303120_7,374897,272942,0.579,647839,0.579
10303120_8,366437,280892,0.566,647329,0.566
10403120_0,427012,220882,0.659,647894,0.659
10403120_1,421997,227995,0.649,649992,0.649
10403120_2,416978,229883,0.645,646861,0.645
10403120_3,426344,223186,0.656,649530,0.656
10403120_4,416058,234017,0.64,650075,0.64
10403120_5,414428,234134,0.639,648562,0.639
10403120_6,406771,239896,0.629,646667,0.629
10403120_7,391604,255882,0.605,647486,0.605
10403120_8,397133,251871,0.612,649004,0.612
10503120_0,283465,363977,0.438,647442,0.438
10503120_1,289468,359039,0.446,648507,0.446
10503120_2,291667,356520,0.45,648187,0.45
10503120_3,297274,351379,0.458,648653,0.458
10503120_4,298143,349562,0.46,647705,0.46
10503120_5,305272,342885,0.471,648157,0.471
10503120_6,305661,343517,0.471,649178,0.471
10503120_7,304095,343931,0.469,648026,0.469
10503120_8,315624,332321,0.487,647945,0.487
10603120_0,427438,222813,0.657,650251,0.657
10603120_1,420257,228628,0.648,648885,0.648
10603120_2,408472,239230,0.631,647702,0.631
10603120_3,406421,241718,0.627,648139,0.627
10603120_4,395615,251679,0.611,647294,0.611
10603120_5,387421,261317,0.597,648738,0.597
10603120_6,371110,277176,0.572,648286,0.572
10603120_7,359003,291257,0.552,650260,0.552
10603120_8,351190,297411,0.541,648601,0.541
10703120_0,284179,364354,0.438,648533,0.438
10703120_1,282270,366093,0.435,648363,0.435
10703120_2,283448,363822,0.438,647270,0.438
10703120_3,302930,344776,0.468,647706,0.468
10703120_4,301647,347479,0.465,649126,0.465
10703120_5,305538,341644,0.472,647182,0.472
10703120_6,323594,323878,0.5,647472,0.5
10703120_7,319655,327656,0.494,647311,0.494
10703120_8,331846,314997,0.513,646843,0.513
10803120_0,285425,361743,0.441,647168,0.441
10803120_1,290457,356426,0.449,646883,0.449
10803120_2,294062,353957,0.454,648019,0.454
10803120_3,306369,341111,0.473,647480,0.473
10803120_4,306049,341428,0.473,647477,0.473
10803120_5,319825,328290,0.493,648115,0.493
10803120_6,318812,330378,0.491,649190,0.491
10803120_7,308701,338964,0.477,647665,0.477
10803120_8,332620,316258,0.513,648878,0.513
10903120_0,279480,367937,0.432,647417,0.432
10903120_1,288815,359404,0.446,648219,0.446
10903120_2,286630,362302,0.442,648932,0.442
10903120_3,277989,369792,0.429,647781,0.429
10903120_4,291195,358379,0.448,649574,0.448
10903120_5,285776,361580,0.441,647356,0.441
10903120_6,291301,357993,0.449,649294,0.449
10903120_7,302809,344456,0.468,647265,0.468
10903120_8,300630,347459,0.464,648089,0.464
11003120_0,280451,368517,0.432,648968,0.432
11003120_1,286592,361988,0.442,648580,0.442
11003120_2,292969,355053,0.452,648022,0.452
11003120_3,283888,364380,0.438,648268,0.438
11003120_4,292541,354297,0.452,646838,0.452
11003120_5,295164,352195,0.456,647359,0.456
11003120_6,297477,351959,0.458,649436,0.458
11003120_7,306514,343498,0.472,650012,0.472
11003120_8,309495,337042,0.479,646537,0.479
11103120_0,259199,388207,0.4,647406,0.4
11103120_1,273515,374625,0.422,648140,0.422
11103120_2,260464,387340,0.402,647804,0.402
11103120_3,251837,395855,0.389,647692,0.389
11103120_4,270821,377259,0.418,648080,0.418
11103120_5,251389,395786,0.388,647175,0.388
11103120_6,254325,393768,0.392,648093,0.392
11103120_7,277497,370745,0.428,648242,0.428
11103120_8,256855,390692,0.397,647547,0.397
11203120_0,363561,285346,0.56,648907,0.56
11203120_1,362635,284892,0.56,647527,0.56
11203120_2,354573,294656,0.546,649229,0.546
11203120_3,347695,299162,0.538,646857,0.538
11203120_4,347976,300563,0.537,648539,0.537
11203120_5,335531,312404,0.518,647935,0.518
11203120_6,333665,314591,0.515,648256,0.515
11203120_7,335978,312508,0.518,648486,0.518
11203120_8,326131,321069,0.504,647200,0.504
