hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
10102060_0,278290,369971,0.429,648261,0.429
10102060_1,281678,366404,0.435,648082,0.435
10102060_2,289635,359809,0.446,649444,0.446
10102060_3,288720,361072,0.444,649792,0.444
10102060_4,292738,356445,0.451,649183,0.451
10102060_5,300558,346934,0.464,647492,0.464
10102060_6,305713,342525,0.472,648238,0.472
10102060_7,307654,340238,0.475,647892,0.475
10102060_8,321692,327007,0.496,648699,0.496
10202060_0,286626,361504,0.442,648130,0.442
10202060_1,290249,357343,0.448,647592,0.448
10202060_2,293828,354144,0.453,647972,0.453
10202060_3,286532,359809,0.443,646341,0.443
10202060_4,294655,354521,0.454,649176,0.454
10202060_5,298681,350068,0.46,648749,0.46
10202060_6,300606,348113,0.463,648719,0.463
10202060_7,305998,342805,0.472,648803,0.472
10202060_8,313785,333620,0.485,647405,0.485
10302060_0,413997,235421,0.637,649418,0.637
10302060_1,405808,242167,0.626,647975,0.626
10302060_2,396696,250973,0.612,647669,0.612
10302060_3,405829,242434,0.626,648263,0.626
10302060_4,398177,249965,0.614,648142,0.614
10302060_5,390195,258243,0.602,648438,0.602
10302060_6,386414,261741,0.596,648155,0.596
10302060_7,379964,267850,0.587,647814,0.587
10302060_8,372866,274195,0.576,647061,0.576
10402060_0,425261,223396,0.656,648657,0.656
10402060_1,418406,229630,0.646,648036,0.646
10402060_2,417029,230669,0.644,647698,0.644
10402060_3,426296,222084,0.657,648380,0.657
10402060_4,416577,231998,0.642,648575,0.642
10402060_5,417101,232012,0.643,649113,0.643
10402060_6,412087,236998,0.635,649085,0.635
10402060_7,397081,251626,0.612,648707,0.612
10402060_8,402202,245475,0.621,647677,0.621
10502060_0,285227,363888,0.439,649115,0.439
10502060_1,289733,358911,0.447,648644,0.447
10502060_2,290996,356894,0.449,647890,0.449
10502060_3,297650,349708,0.46,647358,0.46
10502060_4,299382,348599,0.462,647981,0.462
10502060_5,305522,342493,0.471,648015,0.471
10502060_6,307646,340845,0.474,648491,0.474
10502060_7,305094,343656,0.47,648750,0.47
10502060_8,315830,331236,0.488,647066,0.488
10602060_0,421766,226373,0.651,648139,0.651
10602060_1,416156,232009,0.642,648165,0.642
10602060_2,407224,241478,0.628,648702,0.628
10602060_3,406138,242097,0.627,648235,0.627
10602060_4,396047,251782,0.611,647829,0.611
10602060_5,388031,260135,0.599,648166,0.599
10602060_6,373191,273821,0.577,647012,0.577
10602060_7,361065,286942,0.557,648007,0.557
10602060_8,355305,293525,0.548,648830,0.548
10702060_0,278175,369755,0.429,647930,0.429
10702060_1,278177,369853,0.429,648030,0.429
10702060_2,278392,369606,0.43,647998,0.43
10702060_3,298228,350131,0.46,648359,0.46
10702060_4,295244,352947,0.455,648191,0.455
10702060_5,300804,347826,0.464,648630,0.464
10702060_6,317391,330293,0.49,647684,0.49
10702060_7,313236,333631,0.484,646867,0.484
10702060_8,324573,322995,0.501,647568,0.501
10802060_0,286556,360691,0.443,647247,0.443
10802060_1,291263,356174,0.45,647437,0.45
10802060_2,295486,353644,0.455,649130,0.455
10802060_3,306756,341354,0.473,648110,0.473
10802060_4,305602,341876,0.472,647478,0.472
10802060_5,320016,327495,0.494,647511,0.494
10802060_6,316845,330667,0.489,647512,0.489
10802060_7,309051,339050,0.477,648101,0.477
10802060_8,331676,317679,0.511,649355,0.511
10902060_0,280714,366565,0.434,647279,0.434
10902060_1,290200,357773,0.448,647973,0.448
10902060_2,285690,362495,0.441,648185,0.441
10902060_3,277782,370554,0.428,648336,0.428
10902060_4,290263,357516,0.448,647779,0.448
10902060_5,283412,363314,0.438,646726,0.438
10902060_6,288273,359371,0.445,647644,0.445
10902060_7,301249,346081,0.465,647330,0.465
10902060_8,298290,350053,0.46,648343,0.46
11002060_0,283869,365019,0.437,648888,0.437
11002060_1,290975,357171,0.449,648146,0.449
11002060_2,294750,354006,0.454,648756,0.454
11002060_3,284767,363707,0.439,648474,0.439
11002060_4,294585,353608,0.454,648193,0.454
11002060_5,295049,351821,0.456,646870,0.456
11002060_6,297414,350934,0.459,648348,0.459
11002060_7,305360,344385,0.47,649745,0.47
11002060_8,308336,339458,0.476,647794,0.476
11102060_0,259888,388418,0.401,648306,0.401
11102060_1,274048,373939,0.423,647987,0.423
11102060_2,258726,387880,0.4,646606,0.4
11102060_3,249513,397805,0.385,647318,0.385
11102060_4,270191,378519,0.417,648710,0.417
11102060_5,249469,399656,0.384,649125,0.384
11102060_6,251137,396317,0.388,647454,0.388
11102060_7,274020,375002,0.422,649022,0.422
11102060_8,254844,394107,0.393,648951,0.393
11202060_0,363409,284893,0.561,648302,0.561
11202060_1,363085,284140,0.561,647225,0.561
11202060_2,355460,292403,0.549,647863,0.549
11202060_3,348488,299678,0.538,648166,0.538
11202060_4,349371,298075,0.54,647446,0.54
11202060_5,337917,310770,0.521,648687,0.521
11202060_6,334866,313408,0.517,648274,0.517
11202060_7,337674,310684,0.521,648358,0.521
11202060_8,327818,321207,0.505,649025,0.505
