hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
10105120_0,274987,373408,0.424,648395,0.424
10105120_1,278882,369340,0.43,648222,0.43
10105120_2,285988,362904,0.441,648892,0.441
10105120_3,285811,362453,0.441,648264,0.441
10105120_4,290595,357837,0.448,648432,0.448
10105120_5,299584,348953,0.462,648537,0.462
10105120_6,304805,343584,0.47,648389,0.47
10105120_7,307421,341086,0.474,648507,0.474
10105120_8,321176,326567,0.496,647743,0.496
10205120_0,283160,364740,0.437,647900,0.437
10205120_1,287873,360465,0.444,648338,0.444
10205120_2,291951,356441,0.45,648392,0.45
10205120_3,288637,360583,0.445,649220,0.445
10205120_4,294072,353658,0.454,647730,0.454
10205120_5,298585,349165,0.461,647750,0.461
10205120_6,300925,346728,0.465,647653,0.465
10205120_7,307417,342372,0.473,649789,0.473
10205120_8,313927,333785,0.485,647712,0.485
10305120_0,415988,232358,0.642,648346,0.642
10305120_1,408766,239236,0.631,648002,0.631
10305120_2,398129,250788,0.614,648917,0.614
10305120_3,405525,242979,0.625,648504,0.625
10305120_4,396841,251873,0.612,648714,0.612
10305120_5,385825,260585,0.597,646410,0.597
10305120_6,382607,265370,0.59,647977,0.59
10305120_7,375364,272615,0.579,647979,0.579
10305120_8,367267,281458,0.566,648725,0.566
10405120_0,428580,220832,0.66,649412,0.66
10405120_1,420790,227916,0.649,648706,0.649
10405120_2,418225,230683,0.645,648908,0.645
10405120_3,425637,223045,0.656,648682,0.656
10405120_4,414826,233412,0.64,648238,0.64
10405120_5,413622,234920,0.638,648542,0.638
10405120_6,408245,240607,0.629,648852,0.629
10405120_7,391190,256318,0.604,647508,0.604
10405120_8,396419,249896,0.613,646315,0.613
10505120_0,284246,364219,0.438,648465,0.438
10505120_1,289560,359449,0.446,649009,0.446
10505120_2,292033,355198,0.451,647231,0.451
10505120_3,296478,351809,0.457,648287,0.457
10505120_4,298759,349515,0.461,648274,0.461
10505120_5,306172,343212,0.471,649384,0.471
10505120_6,305253,342011,0.472,647264,0.472
10505120_7,304101,344279,0.469,648380,0.469
10505120_8,316275,332089,0.488,648364,0.488
10605120_0,425464,222522,0.657,647986,0.657
10605120_1,420776,226892,0.65,647668,0.65
10605120_2,408613,238650,0.631,647263,0.631
10605120_3,405907,241390,0.627,647297,0.627
10605120_4,396518,251715,0.612,648233,0.612
10605120_5,385816,263347,0.594,649163,0.594
10605120_6,372084,276911,0.573,648995,0.573
10605120_7,356861,290602,0.551,647463,0.551
10605120_8,351047,297491,0.541,648538,0.541
10705120_0,282892,364863,0.437,647755,0.437
10705120_1,281789,366142,0.435,647931,0.435
10705120_2,283335,364891,0.437,648226,0.437
10705120_3,302924,344055,0.468,646979,0.468
10705120_4,301721,346594,0.465,648315,0.465
10705120_5,305447,342617,0.471,648064,0.471
10705120_6,323748,323907,0.5,647655,0.5
10705120_7,319986,328786,0.493,648772,0.493
10705120_8,331821,315109,0.513,646930,0.513
10805120_0,286403,363106,0.441,649509,0.441
10805120_1,291991,356488,0.45,648479,0.45
10805120_2,294261,355221,0.453,649482,0.453
10805120_3,306932,339717,0.475,646649,0.475
10805120_4,305701,342519,0.472,648220,0.472
10805120_5,320099,327487,0.494,647586,0.494
10805120_6,317685,330453,0.49,648138,0.49
10805120_7,308965,338822,0.477,647787,0.477
10805120_8,332652,316300,0.513,648952,0.513
10905120_0,279493,367555,0.432,647048,0.432
10905120_1,289296,358794,0.446,648090,0.446
10905120_2,285491,361831,0.441,647322,0.441
10905120_3,277898,369584,0.429,647482,0.429
10905120_4,291061,356796,0.449,647857,0.449
10905120_5,286326,362732,0.441,649058,0.441
10905120_6,289624,357054,0.448,646678,0.448
10905120_7,302963,345334,0.467,648297,0.467
10905120_8,301229,347953,0.464,649182,0.464
11005120_0,280189,367528,0.433,647717,0.433
11005120_1,285787,361022,0.442,646809,0.442
11005120_2,292777,354616,0.452,647393,0.452
11005120_3,284699,364632,0.438,649331,0.438
11005120_4,294310,355387,0.453,649697,0.453
11005120_5,294417,351276,0.456,645693,0.456
11005120_6,296730,351732,0.458,648462,0.458
11005120_7,305764,342487,0.472,648251,0.472
11005120_8,310748,338064,0.479,648812,0.479
11105120_0,260820,388008,0.402,648828,0.402
11105120_1,273545,374892,0.422,648437,0.422
11105120_2,259876,387625,0.401,647501,0.401
11105120_3,251603,396002,0.389,647605,0.389
11105120_4,271530,376821,0.419,648351,0.419
11105120_5,251446,397094,0.388,648540,0.388
11105120_6,255554,394331,0.393,649885,0.393
11105120_7,277722,370900,0.428,648622,0.428
11105120_8,257256,389230,0.398,646486,0.398
11205120_0,362857,284516,0.561,647373,0.561
11205120_1,362838,284893,0.56,647731,0.56
11205120_2,354698,293605,0.547,648303,0.547
11205120_3,347086,301169,0.535,648255,0.535
11205120_4,348175,299877,0.537,648052,0.537
11205120_5,335529,311637,0.518,647166,0.518
11205120_6,333298,314167,0.515,647465,0.515
11205120_7,335982,312378,0.518,648360,0.518
11205120_8,327426,321140,0.505,648566,0.505
