hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
10101060_0,277622,369587,0.429,647209,0.429
10101060_1,282864,365710,0.436,648574,0.436
10101060_2,289218,359857,0.446,649075,0.446
10101060_3,287681,359983,0.444,647664,0.444
10101060_4,291613,356273,0.45,647886,0.45
10101060_5,300180,347291,0.464,647471,0.464
10101060_6,305665,343291,0.471,648956,0.471
10101060_7,307976,340353,0.475,648329,0.475
10101060_8,321694,326060,0.497,647754,0.497
10201060_0,286633,362099,0.442,648732,0.442
10201060_1,291041,357184,0.449,648225,0.449
10201060_2,294473,354214,0.454,648687,0.454
10201060_3,289510,360239,0.446,649749,0.446
10201060_4,294523,352939,0.455,647462,0.455
10201060_5,299079,350237,0.461,649316,0.461
10201060_6,299973,348524,0.463,648497,0.463
10201060_7,306495,342731,0.472,649226,0.472
10201060_8,313613,333726,0.484,647339,0.484
10301060_0,411609,234727,0.637,646336,0.637
10301060_1,405980,242553,0.626,648533,0.626
10301060_2,397267,251168,0.613,648435,0.613
10301060_3,407020,242324,0.627,649344,0.627
10301060_4,397438,250473,0.613,647911,0.613
10301060_5,390171,258604,0.601,648775,0.601
10301060_6,385794,261785,0.596,647579,0.596
10301060_7,379914,268578,0.586,648492,0.586
10301060_8,373092,275917,0.575,649009,0.575
10401060_0,423824,223022,0.655,646846,0.655
10401060_1,418691,229677,0.646,648368,0.646
10401060_2,416734,231330,0.643,648064,0.643
10401060_3,426794,222335,0.657,649129,0.657
10401060_4,416658,230938,0.643,647596,0.643
10401060_5,416514,231714,0.643,648228,0.643
10401060_6,411502,236116,0.635,647618,0.635
10401060_7,397478,250732,0.613,648210,0.613
10401060_8,401806,245802,0.62,647608,0.62
10501060_0,284537,363480,0.439,648017,0.439
10501060_1,289430,357446,0.447,646876,0.447
10501060_2,291318,357712,0.449,649030,0.449
10501060_3,297391,350490,0.459,647881,0.459
10501060_4,299027,349221,0.461,648248,0.461
10501060_5,304603,342546,0.471,647149,0.471
10501060_6,305784,341168,0.473,646952,0.473
10501060_7,305778,342229,0.472,648007,0.472
10501060_8,317585,332464,0.489,650049,0.489
10601060_0,422462,226830,0.651,649292,0.651
10601060_1,415680,231691,0.642,647371,0.642
10601060_2,405246,241298,0.627,646544,0.627
10601060_3,406082,241641,0.627,647723,0.627
10601060_4,397876,251064,0.613,648940,0.613
10601060_5,387757,259572,0.599,647329,0.599
10601060_6,373507,274014,0.577,647521,0.577
10601060_7,360792,287275,0.557,648067,0.557
10601060_8,355409,293332,0.548,648741,0.548
10701060_0,278148,369186,0.43,647334,0.43
10701060_1,277685,370945,0.428,648630,0.428
10701060_2,278358,369447,0.43,647805,0.43
10701060_3,299154,351292,0.46,650446,0.46
10701060_4,295023,352218,0.456,647241,0.456
10701060_5,300616,347107,0.464,647723,0.464
10701060_6,318364,329663,0.491,648027,0.491
10701060_7,313489,333806,0.484,647295,0.484
10701060_8,325731,321922,0.503,647653,0.503
10801060_0,285775,362336,0.441,648111,0.441
10801060_1,291671,355816,0.45,647487,0.45
10801060_2,295363,352380,0.456,647743,0.456
10801060_3,306936,339610,0.475,646546,0.475
10801060_4,305946,342232,0.472,648178,0.472
10801060_5,319525,328800,0.493,648325,0.493
10801060_6,317009,331839,0.489,648848,0.489
10801060_7,308996,339947,0.476,648943,0.476
10801060_8,331237,317541,0.511,648778,0.511
10901060_0,280386,366712,0.433,647098,0.433
10901060_1,289687,357236,0.448,646923,0.448
10901060_2,286599,362833,0.441,649432,0.441
10901060_3,277614,370951,0.428,648565,0.428
10901060_4,289765,358218,0.447,647983,0.447
10901060_5,284304,362225,0.44,646529,0.44
10901060_6,288946,359526,0.446,648472,0.446
10901060_7,301524,346034,0.466,647558,0.466
10901060_8,299284,351007,0.46,650291,0.46
11001060_0,284018,364453,0.438,648471,0.438
11001060_1,290617,357974,0.448,648591,0.448
11001060_2,293816,353999,0.454,647815,0.454
11001060_3,284483,363241,0.439,647724,0.439
11001060_4,295001,353524,0.455,648525,0.455
11001060_5,296147,352114,0.457,648261,0.457
11001060_6,296319,351843,0.457,648162,0.457
11001060_7,305017,343950,0.47,648967,0.47
11001060_8,309142,338678,0.477,647820,0.477
11101060_0,259664,389713,0.4,649377,0.4
11101060_1,274706,373524,0.424,648230,0.424
11101060_2,260056,388804,0.401,648860,0.401
11101060_3,249693,397289,0.386,646982,0.386
11101060_4,268918,379041,0.415,647959,0.415
11101060_5,250340,398909,0.386,649249,0.386
11101060_6,251914,396633,0.388,648547,0.388
11101060_7,272834,374502,0.421,647336,0.421
11101060_8,253220,394573,0.391,647793,0.391
11201060_0,363004,285185,0.56,648189,0.56
11201060_1,363799,284429,0.561,648228,0.561
11201060_2,354582,293351,0.547,647933,0.547
11201060_3,348502,299494,0.538,647996,0.538
11201060_4,351101,299143,0.54,650244,0.54
11201060_5,336964,310550,0.52,647514,0.52
11201060_6,333764,313470,0.516,647234,0.516
11201060_7,338186,309250,0.522,647436,0.522
11201060_8,328655,319969,0.507,648624,0.507
