hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
10101120_0,274861,374092,0.424,648953,0.424
10101120_1,279500,368912,0.431,648412,0.431
10101120_2,285521,361212,0.441,646733,0.441
10101120_3,285310,362809,0.44,648119,0.44
10101120_4,290569,357484,0.448,648053,0.448
10101120_5,299635,348086,0.463,647721,0.463
10101120_6,305606,342705,0.471,648311,0.471
10101120_7,306876,339777,0.475,646653,0.475
10101120_8,322393,325837,0.497,648230,0.497
10201120_0,284158,364204,0.438,648362,0.438
10201120_1,287612,361192,0.443,648804,0.443
10201120_2,291195,356546,0.45,647741,0.45
10201120_3,287949,359476,0.445,647425,0.445
10201120_4,293766,353749,0.454,647515,0.454
10201120_5,299396,348619,0.462,648015,0.462
10201120_6,300490,347357,0.464,647847,0.464
10201120_7,306670,342351,0.473,649021,0.473
10201120_8,314527,333014,0.486,647541,0.486
10301120_0,415911,231592,0.642,647503,0.642
10301120_1,409325,239063,0.631,648388,0.631
10301120_2,398255,250254,0.614,648509,0.614
10301120_3,405499,243184,0.625,648683,0.625
10301120_4,396387,250935,0.612,647322,0.612
10301120_5,386913,261543,0.597,648456,0.597
10301120_6,382411,266161,0.59,648572,0.59
10301120_7,374315,273005,0.578,647320,0.578
10301120_8,366785,280517,0.567,647302,0.567
10401120_0,427799,221293,0.659,649092,0.659
10401120_1,419283,227342,0.648,646625,0.648
10401120_2,416840,230498,0.644,647338,0.644
10401120_3,425318,222681,0.656,647999,0.656
10401120_4,414195,233363,0.64,647558,0.64
10401120_5,413017,234561,0.638,647578,0.638
10401120_6,408107,240764,0.629,648871,0.629
10401120_7,393342,256270,0.606,649612,0.606
10401120_8,398156,251008,0.613,649164,0.613
10501120_0,283853,364325,0.438,648178,0.438
10501120_1,289785,359267,0.446,649052,0.446
10501120_2,291649,356731,0.45,648380,0.45
10501120_3,295579,350909,0.457,646488,0.457
10501120_4,298443,349098,0.461,647541,0.461
10501120_5,304935,343927,0.47,648862,0.47
10501120_6,306125,342416,0.472,648541,0.472
10501120_7,305104,344147,0.47,649251,0.47
10501120_8,317118,330874,0.489,647992,0.489
10601120_0,425017,223155,0.656,648172,0.656
10601120_1,420868,228423,0.648,649291,0.648
10601120_2,408979,239317,0.631,648296,0.631
10601120_3,407780,241803,0.628,649583,0.628
10601120_4,396349,251044,0.612,647393,0.612
10601120_5,386419,262425,0.596,648844,0.596
10601120_6,370161,278382,0.571,648543,0.571
10601120_7,358247,290707,0.552,648954,0.552
10601120_8,351190,296737,0.542,647927,0.542
10701120_0,283698,364425,0.438,648123,0.438
10701120_1,283581,366304,0.436,649885,0.436
10701120_2,284269,365214,0.438,649483,0.438
10701120_3,302659,344674,0.468,647333,0.468
10701120_4,300697,347964,0.464,648661,0.464
10701120_5,306153,342086,0.472,648239,0.472
10701120_6,324269,323917,0.5,648186,0.5
10701120_7,318757,328011,0.493,646768,0.493
10701120_8,332306,315256,0.513,647562,0.513
10801120_0,285561,362580,0.441,648141,0.441
10801120_1,291417,357046,0.449,648463,0.449
10801120_2,294082,353332,0.454,647414,0.454
10801120_3,307396,340430,0.475,647826,0.475
10801120_4,306064,343083,0.471,649147,0.471
10801120_5,320349,327977,0.494,648326,0.494
10801120_6,317381,330192,0.49,647573,0.49
10801120_7,309590,338463,0.478,648053,0.478
10801120_8,331185,317027,0.511,648212,0.511
10901120_0,279648,368244,0.432,647892,0.432
10901120_1,289538,357778,0.447,647316,0.447
10901120_2,286324,362305,0.441,648629,0.441
10901120_3,278173,369965,0.429,648138,0.429
10901120_4,290969,357343,0.449,648312,0.449
10901120_5,286250,362575,0.441,648825,0.441
10901120_6,290101,357985,0.448,648086,0.448
10901120_7,302990,345314,0.467,648304,0.467
10901120_8,301193,346431,0.465,647624,0.465
11001120_0,280748,367967,0.433,648715,0.433
11001120_1,286704,360109,0.443,646813,0.443
11001120_2,292137,354336,0.452,646473,0.452
11001120_3,282695,365327,0.436,648022,0.436
11001120_4,292829,355887,0.451,648716,0.451
11001120_5,295720,352670,0.456,648390,0.456
11001120_6,296568,350811,0.458,647379,0.458
11001120_7,305815,341921,0.472,647736,0.472
11001120_8,310044,338694,0.478,648738,0.478
11101120_0,260272,387370,0.402,647642,0.402
11101120_1,273945,374516,0.422,648461,0.422
11101120_2,260069,388565,0.401,648634,0.401
11101120_3,252074,397043,0.388,649117,0.388
11101120_4,271065,375915,0.419,646980,0.419
11101120_5,251663,396743,0.388,648406,0.388
11101120_6,254104,391856,0.393,645960,0.393
11101120_7,277735,371394,0.428,649129,0.428
11101120_8,257429,391228,0.397,648657,0.397
11201120_0,363705,284589,0.561,648294,0.561
11201120_1,363015,285414,0.56,648429,0.56
11201120_2,354426,294118,0.546,648544,0.546
11201120_3,347964,299891,0.537,647855,0.537
11201120_4,348076,300178,0.537,648254,0.537
11201120_5,334978,312114,0.518,647092,0.518
11201120_6,334641,314851,0.515,649492,0.515
11201120_7,335435,313554,0.517,648989,0.517
11201120_8,326051,321875,0.503,647926,0.503
