hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
10102120_0,2228680,3444407,0.393,5673087,0.393
10102120_1,2311737,3366207,0.407,5677944,0.407
10102120_2,2198733,3477789,0.387,5676522,0.387
10102120_3,2092372,3585685,0.369,5678057,0.369
10102120_4,2191730,3487083,0.386,5678813,0.386
10102120_5,2048412,3626949,0.361,5675361,0.361
10102120_6,2014684,3664461,0.355,5679145,0.355
10102120_7,2111345,3565269,0.372,5676614,0.372
10102120_8,1975697,3698725,0.348,5674422,0.348
10202120_0,2865196,2814824,0.504,5680020,0.504
10202120_1,2870142,2806304,0.506,5676446,0.506
10202120_2,2894274,2781434,0.51,5675708,0.51
10202120_3,2901100,2771562,0.511,5672662,0.511
10202120_4,2906508,2772503,0.512,5679011,0.512
10202120_5,2948479,2722719,0.52,5671198,0.52
10202120_6,2972034,2703677,0.524,5675711,0.524
10202120_7,2968705,2706477,0.523,5675182,0.523
10202120_8,3028093,2652455,0.533,5680548,0.533
10302120_0,2495674,3186244,0.439,5681918,0.439
10302120_1,2608142,3069180,0.459,5677322,0.459
10302120_2,2405623,3271050,0.424,5676673,0.424
10302120_3,2248627,3426263,0.396,5674890,0.396
10302120_4,2395507,3284908,0.422,5680415,0.422
10302120_5,2156697,3517943,0.38,5674640,0.38
10302120_6,2069637,3599224,0.365,5668861,0.365
10302120_7,2210331,3472420,0.389,5682751,0.389
10302120_8,1999378,3676006,0.352,5675384,0.352
10402120_0,2189494,3486443,0.386,5675937,0.386
10402120_1,2233675,3440190,0.394,5673865,0.394
10402120_2,2209438,3467036,0.389,5676474,0.389
10402120_3,2242556,3432185,0.395,5674741,0.395
10402120_4,2287845,3387957,0.403,5675802,0.403
10402120_5,2273137,3412644,0.4,5685781,0.4
10402120_6,2359921,3318567,0.416,5678488,0.416
10402120_7,2406878,3271123,0.424,5678001,0.424
10402120_8,2384651,3289901,0.42,5674552,0.42
10502120_0,2850403,2829969,0.502,5680372,0.502
10502120_1,2849909,2826365,0.502,5676274,0.502
10502120_2,2895083,2782043,0.51,5677126,0.51
10502120_3,3021884,2653455,0.532,5675339,0.532
10502120_4,3001942,2678623,0.528,5680565,0.528
10502120_5,3071675,2605636,0.541,5677311,0.541
10502120_6,3117270,2559492,0.549,5676762,0.549
10502120_7,3072470,2603719,0.541,5676189,0.541
10502120_8,3173455,2503134,0.559,5676589,0.559
10602120_0,3629752,2045583,0.64,5675335,0.64
10602120_1,3579442,2095323,0.631,5674765,0.631
10602120_2,3585915,2088019,0.632,5673934,0.632
10602120_3,3684094,1995193,0.649,5679287,0.649
10602120_4,3609775,2068355,0.636,5678130,0.636
10602120_5,3596520,2075193,0.634,5671713,0.634
10602120_6,3582714,2095441,0.631,5678155,0.631
10602120_7,3494329,2181716,0.616,5676045,0.616
10602120_8,3483338,2195253,0.613,5678591,0.613
10702120_0,2768540,2909458,0.488,5677998,0.488
10702120_1,2739044,2937499,0.483,5676543,0.483
10702120_2,2803298,2872795,0.494,5676093,0.494
10702120_3,2967873,2707875,0.523,5675748,0.523
10702120_4,2924126,2753205,0.515,5677331,0.515
10702120_5,3009375,2665267,0.53,5674642,0.53
10702120_6,3148380,2527833,0.555,5676213,0.555
10702120_7,3083648,2593968,0.543,5677616,0.543
10702120_8,3205255,2469554,0.565,5674809,0.565
10802120_0,2819412,2858349,0.497,5677761,0.497
10802120_1,2805908,2867671,0.495,5673579,0.495
10802120_2,2872816,2801730,0.506,5674546,0.506
10802120_3,3038341,2639900,0.535,5678241,0.535
10802120_4,2979804,2695781,0.525,5675585,0.525
10802120_5,3125216,2550683,0.551,5675899,0.551
10802120_6,3173384,2500501,0.559,5673885,0.559
10802120_7,3077171,2599408,0.542,5676579,0.542
10802120_8,3279468,2396046,0.578,5675514,0.578
10902120_0,3481250,2193632,0.613,5674882,0.613
10902120_1,3485397,2187921,0.614,5673318,0.614
10902120_2,3510825,2166690,0.618,5677515,0.618
10902120_3,3356598,2320003,0.591,5676601,0.591
10902120_4,3329481,2343411,0.587,5672892,0.587
10902120_5,3439115,2236481,0.606,5675596,0.606
10902120_6,3257834,2418883,0.574,5676717,0.574
10902120_7,3197448,2478962,0.563,5676410,0.563
10902120_8,3359983,2316626,0.592,5676609,0.592
11002120_0,2815012,2860918,0.496,5675930,0.496
11002120_1,2852925,2823195,0.503,5676120,0.503
11002120_2,2840229,2835258,0.5,5675487,0.5
11002120_3,2826290,2851404,0.498,5677694,0.498
11002120_4,2861631,2811440,0.504,5673071,0.504
11002120_5,2851676,2823847,0.502,5675523,0.502
11002120_6,2864029,2812492,0.505,5676521,0.505
11002120_7,2892154,2787205,0.509,5679359,0.509
11002120_8,2899366,2777421,0.511,5676787,0.511
11102120_0,2509478,3170629,0.442,5680107,0.442
11102120_1,2596532,3080971,0.457,5677503,0.457
11102120_2,2498561,3180759,0.44,5679320,0.44
11102120_3,2416031,3257907,0.426,5673938,0.426
11102120_4,2538630,3141908,0.447,5680538,0.447
11102120_5,2394494,3280610,0.422,5675104,0.422
11102120_6,2386280,3291978,0.42,5678258,0.42
11102120_7,2519667,3151131,0.444,5670798,0.444
11102120_8,2359076,3320690,0.415,5679766,0.415
11202120_0,3193523,2480353,0.563,5673876,0.563
11202120_1,3197250,2479282,0.563,5676532,0.563
11202120_2,3154753,2524419,0.555,5679172,0.555
11202120_3,3176563,2503951,0.559,5680514,0.559
11202120_4,3180484,2492988,0.561,5673472,0.561
11202120_5,3117864,2559331,0.549,5677195,0.549
11202120_6,3128573,2551269,0.551,5679842,0.551
11202120_7,3139812,2533578,0.553,5673390,0.553
11202120_8,3078290,2597873,0.542,5676163,0.542
