hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
10104060_0,3522012,4700416,0.428,8222428,0.428
10104060_1,3574494,4647054,0.435,8221548,0.435
10104060_2,3671341,4554668,0.446,8226009,0.446
10104060_3,3650374,4574362,0.444,8224736,0.444
10104060_4,3709029,4511611,0.451,8220640,0.451
10104060_5,3797724,4421410,0.462,8219134,0.462
10104060_6,3883130,4334051,0.473,8217181,0.473
10104060_7,3925710,4296944,0.477,8222654,0.477
10104060_8,4061471,4159747,0.494,8221218,0.494
10204060_0,3607106,4613351,0.439,8220457,0.439
10204060_1,3669464,4549788,0.446,8219252,0.446
10204060_2,3719241,4500802,0.452,8220043,0.452
10204060_3,3646734,4574724,0.444,8221458,0.444
10204060_4,3732238,4487980,0.454,8220218,0.454
10204060_5,3768358,4459474,0.458,8227832,0.458
10204060_6,3812057,4411427,0.464,8223484,0.464
10204060_7,3885390,4333085,0.473,8218475,0.473
10204060_8,3954807,4264611,0.481,8219418,0.481
10304060_0,5141022,3080179,0.625,8221201,0.625
10304060_1,5069392,3152867,0.617,8222259,0.617
10304060_2,4936669,3285864,0.6,8222533,0.6
10304060_3,5022096,3199691,0.611,8221787,0.611
10304060_4,4921720,3297159,0.599,8218879,0.599
10304060_5,4776372,3440660,0.581,8217032,0.581
10304060_6,4739641,3479392,0.577,8219033,0.577
10304060_7,4674946,3545677,0.569,8220623,0.569
10304060_8,4545759,3685553,0.552,8231312,0.552
10404060_0,5107171,3114444,0.621,8221615,0.621
10404060_1,5061249,3158298,0.616,8219547,0.616
10404060_2,5058274,3168119,0.615,8226393,0.615
10404060_3,5170792,3045974,0.629,8216766,0.629
10404060_4,5082809,3141878,0.618,8224687,0.618
10404060_5,5072894,3146487,0.617,8219381,0.617
10404060_6,5052642,3168852,0.615,8221494,0.615
10404060_7,4889696,3330861,0.595,8220557,0.595
10404060_8,4932031,3291856,0.6,8223887,0.6
10504060_0,3558953,4662613,0.433,8221566,0.433
10504060_1,3620985,4603148,0.44,8224133,0.44
10504060_2,3657294,4563056,0.445,8220350,0.445
10504060_3,3725883,4495378,0.453,8221261,0.453
10504060_4,3756665,4463628,0.457,8220293,0.457
10504060_5,3817282,4404987,0.464,8222269,0.464
10504060_6,3881348,4344076,0.472,8225424,0.472
10504060_7,3870805,4354926,0.471,8225731,0.471
10504060_8,3992258,4230315,0.486,8222573,0.486
10604060_0,5147047,3071568,0.626,8218615,0.626
10604060_1,5111609,3109652,0.622,8221261,0.622
10604060_2,4983084,3237543,0.606,8220627,0.606
10604060_3,4988825,3230098,0.607,8218923,0.607
10604060_4,4884964,3328604,0.595,8213568,0.595
10604060_5,4751058,3467864,0.578,8218922,0.578
10604060_6,4616171,3606995,0.561,8223166,0.561
10604060_7,4485645,3734669,0.546,8220314,0.546
10604060_8,4367943,3853537,0.531,8221480,0.531
10704060_0,3468681,4753429,0.422,8222110,0.422
10704060_1,3468284,4751031,0.422,8219315,0.422
10704060_2,3494427,4727005,0.425,8221432,0.425
10704060_3,3704815,4517623,0.451,8222438,0.451
10704060_4,3700611,4518377,0.45,8218988,0.45
10704060_5,3744241,4480843,0.455,8225084,0.455
10704060_6,3990498,4228825,0.486,8219323,0.486
10704060_7,3960696,4261916,0.482,8222612,0.482
10704060_8,4081366,4134553,0.497,8215919,0.497
10804060_0,3585033,4634856,0.436,8219889,0.436
10804060_1,3661905,4563259,0.445,8225164,0.445
10804060_2,3702908,4517203,0.45,8220111,0.45
10804060_3,3856063,4364215,0.469,8220278,0.469
10804060_4,3845266,4378555,0.468,8223821,0.468
10804060_5,4001952,4218549,0.487,8220501,0.487
10804060_6,4020748,4195605,0.489,8216353,0.489
10804060_7,3919719,4305837,0.477,8225556,0.477
10804060_8,4185522,4035330,0.509,8220852,0.509
10904060_0,4595364,3625763,0.559,8221127,0.559
10904060_1,4690645,3526381,0.571,8217026,0.571
10904060_2,4637908,3579588,0.564,8217496,0.564
10904060_3,4380320,3840957,0.533,8221277,0.533
10904060_4,4437556,3783305,0.54,8220861,0.54
10904060_5,4512573,3707074,0.549,8219647,0.549
10904060_6,4233041,3989545,0.515,8222586,0.515
10904060_7,4241245,3977168,0.516,8218413,0.516
10904060_8,4432737,3786360,0.539,8219097,0.539
11004060_0,3557618,4661653,0.433,8219271,0.433
11004060_1,3653622,4571111,0.444,8224733,0.444
11004060_2,3717201,4502344,0.452,8219545,0.452
11004060_3,3595567,4626760,0.437,8222327,0.437
11004060_4,3717729,4500429,0.452,8218158,0.452
11004060_5,3714873,4503940,0.452,8218813,0.452
11004060_6,3752650,4466713,0.457,8219363,0.457
11004060_7,3864885,4356930,0.47,8221815,0.47
11004060_8,3892040,4332955,0.473,8224995,0.473
11104060_0,3234824,4985480,0.394,8220304,0.394
11104060_1,3411755,4809983,0.415,8221738,0.415
11104060_2,3244911,4977901,0.395,8222812,0.395
11104060_3,3089669,5136541,0.376,8226210,0.376
11104060_4,3336835,4887396,0.406,8224231,0.406
11104060_5,3070517,5150669,0.373,8221186,0.373
11104060_6,3128376,5091245,0.381,8219621,0.381
11104060_7,3403335,4814594,0.414,8217929,0.414
11104060_8,3146422,5075506,0.383,8221928,0.383
11204060_0,4479030,3746190,0.545,8225220,0.545
11204060_1,4496168,3723734,0.547,8219902,0.547
11204060_2,4381050,3837047,0.533,8218097,0.533
11204060_3,4343717,3877928,0.528,8221645,0.528
11204060_4,4355963,3860559,0.53,8216522,0.53
11204060_5,4182264,4032872,0.509,8215136,0.509
11204060_6,4199940,4025251,0.511,8225191,0.511
11204060_7,4247053,3973358,0.517,8220411,0.517
11204060_8,4103833,4115431,0.499,8219264,0.499
