hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
10105120_0,3581026,4875625,0.423,8456651,0.423
10105120_1,3637843,4818615,0.43,8456458,0.43
10105120_2,3735788,4715767,0.442,8451555,0.442
10105120_3,3727482,4730051,0.441,8457533,0.441
10105120_4,3785487,4668547,0.448,8454034,0.448
10105120_5,3889005,4565948,0.46,8454953,0.46
10105120_6,3988627,4475357,0.471,8463984,0.471
10105120_7,4023134,4432712,0.476,8455846,0.476
10105120_8,4178914,4272756,0.494,8451670,0.494
10205120_0,3687647,4774071,0.436,8461718,0.436
10205120_1,3750551,4709362,0.443,8459913,0.443
10205120_2,3813908,4646338,0.451,8460246,0.451
10205120_3,3744458,4711618,0.443,8456076,0.443
10205120_4,3835414,4619529,0.454,8454943,0.454
10205120_5,3877970,4578325,0.459,8456295,0.459
10205120_6,3923865,4530499,0.464,8454364,0.464
10205120_7,4010037,4447491,0.474,8457528,0.474
10205120_8,4080515,4371231,0.483,8451746,0.483
10305120_0,5338976,3119815,0.631,8458791,0.631
10305120_1,5253787,3207035,0.621,8460822,0.621
10305120_2,5090584,3368497,0.602,8459081,0.602
10305120_3,5166899,3290542,0.611,8457441,0.611
10305120_4,5055910,3398721,0.598,8454631,0.598
10305120_5,4895204,3565930,0.579,8461134,0.579
10305120_6,4850453,3608562,0.573,8459015,0.573
10305120_7,4767409,3691292,0.564,8458701,0.564
10305120_8,4617916,3834657,0.546,8452573,0.546
10405120_0,5306209,3149565,0.628,8455774,0.628
10405120_1,5251813,3201546,0.621,8453359,0.621
10405120_2,5233385,3221864,0.619,8455249,0.619
10405120_3,5330050,3126033,0.63,8456083,0.63
10405120_4,5225478,3231102,0.618,8456580,0.618
10405120_5,5208881,3247188,0.616,8456069,0.616
10405120_6,5172420,3282425,0.612,8454845,0.612
10405120_7,5003547,3456412,0.591,8459959,0.591
10405120_8,5042251,3413163,0.596,8455414,0.596
10505120_0,3649612,4803370,0.432,8452982,0.432
10505120_1,3721368,4736727,0.44,8458095,0.44
10505120_2,3776839,4683672,0.446,8460511,0.446
10505120_3,3821363,4638231,0.452,8459594,0.452
10505120_4,3859143,4600097,0.456,8459240,0.456
10505120_5,3930820,4526938,0.465,8457758,0.465
10505120_6,3981023,4476038,0.471,8457061,0.471
10505120_7,3969730,4484378,0.47,8454108,0.47
10505120_8,4110054,4347908,0.486,8457962,0.486
10605120_0,5350412,3105839,0.633,8456251,0.633
10605120_1,5305804,3150917,0.627,8456721,0.627
10605120_2,5157556,3297797,0.61,8455353,0.61
10605120_3,5150694,3305606,0.609,8456300,0.609
10605120_4,5041751,3423303,0.596,8465054,0.596
10605120_5,4885155,3570319,0.578,8455474,0.578
10605120_6,4731851,3724528,0.56,8456379,0.56
10605120_7,4582745,3872302,0.542,8455047,0.542
10605120_8,4468966,3991144,0.528,8460110,0.528
