hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
10101060_0,2351831,3539089,0.399,5890920,0.399
10101060_1,2435493,3458555,0.413,5894048,0.413
10101060_2,2313682,3578149,0.393,5891831,0.393
10101060_3,2200671,3691692,0.373,5892363,0.373
10101060_4,2298248,3589956,0.39,5888204,0.39
10101060_5,2156803,3735703,0.366,5892506,0.366
10101060_6,2111909,3779207,0.358,5891116,0.358
10101060_7,2204180,3678644,0.375,5882824,0.375
10101060_8,2080649,3817196,0.353,5897845,0.353
10201060_0,2960921,2928678,0.503,5889599,0.503
10201060_1,2967388,2925981,0.504,5893369,0.504
10201060_2,2992782,2900062,0.508,5892844,0.508
10201060_3,3014289,2874271,0.512,5888560,0.512
10201060_4,3013205,2872070,0.512,5885275,0.512
10201060_5,3062457,2826806,0.52,5889263,0.52
10201060_6,3091751,2798998,0.525,5890749,0.525
10201060_7,3086831,2807539,0.524,5894370,0.524
10201060_8,3144542,2747356,0.534,5891898,0.534
10301060_0,2635888,3253332,0.448,5889220,0.448
10301060_1,2760950,3131584,0.469,5892534,0.469
10301060_2,2543118,3345263,0.432,5888381,0.432
10301060_3,2370924,3519056,0.403,5889980,0.403
10301060_4,2513263,3373046,0.427,5886309,0.427
10301060_5,2276823,3618511,0.386,5895334,0.386
10301060_6,2175623,3716670,0.369,5892293,0.369
10301060_7,2306028,3584958,0.391,5890986,0.391
10301060_8,2101722,3788729,0.357,5890451,0.357
10401060_0,2254248,3640658,0.382,5894906,0.382
10401060_1,2301061,3590155,0.391,5891216,0.391
10401060_2,2273398,3615696,0.386,5889094,0.386
10401060_3,2305023,3586897,0.391,5891920,0.391
10401060_4,2355902,3535958,0.4,5891860,0.4
10401060_5,2328549,3560678,0.395,5889227,0.395
10401060_6,2420382,3465952,0.411,5886334,0.411
10401060_7,2470722,3419666,0.419,5890388,0.419
10401060_8,2447247,3440813,0.416,5888060,0.416
10501060_0,2928981,2962404,0.497,5891385,0.497
10501060_1,2926719,2964203,0.497,5890922,0.497
10501060_2,2979483,2909661,0.506,5889144,0.506
10501060_3,3119831,2766415,0.53,5886246,0.53
10501060_4,3101681,2790128,0.526,5891809,0.526
10501060_5,3176674,2714447,0.539,5891121,0.539
10501060_6,3237146,2652491,0.55,5889637,0.55
10501060_7,3193921,2698833,0.542,5892754,0.542
10501060_8,3296114,2596370,0.559,5892484,0.559
10601060_0,3749446,2143363,0.636,5892809,0.636
10601060_1,3699267,2189481,0.628,5888748,0.628
10601060_2,3716964,2175754,0.631,5892718,0.631
10601060_3,3814070,2075081,0.648,5889151,0.648
10601060_4,3740238,2148482,0.635,5888720,0.635
10601060_5,3734426,2155525,0.634,5889951,0.634
10601060_6,3719632,2167958,0.632,5887590,0.632
10601060_7,3636092,2252423,0.617,5888515,0.617
10601060_8,3617234,2267642,0.615,5884876,0.615
10701060_0,2824746,3064192,0.48,5888938,0.48
10701060_1,2797455,3092797,0.475,5890252,0.475
10701060_2,2861699,3027610,0.486,5889309,0.486
10701060_3,3023304,2869199,0.513,5892503,0.513
10701060_4,2982353,2910665,0.506,5893018,0.506
10701060_5,3059273,2825360,0.52,5884633,0.52
10701060_6,3200581,2692428,0.543,5893009,0.543
10701060_7,3139679,2753508,0.533,5893187,0.533
10701060_8,3257544,2633589,0.553,5891133,0.553
10801060_0,2931311,2957234,0.498,5888545,0.498
10801060_1,2910745,2980237,0.494,5890982,0.494
10801060_2,2988274,2905063,0.507,5893337,0.507
10801060_3,3154787,2733860,0.536,5888647,0.536
10801060_4,3097139,2796994,0.525,5894133,0.525
10801060_5,3248803,2645526,0.551,5894329,0.551
10801060_6,3304073,2589237,0.561,5893310,0.561
10801060_7,3207351,2682898,0.545,5890249,0.545
10801060_8,3403597,2481721,0.578,5885318,0.578
10901060_0,3666416,2224079,0.622,5890495,0.622
10901060_1,3670813,2221879,0.623,5892692,0.623
10901060_2,3693123,2196787,0.627,5889910,0.627
10901060_3,3527276,2363621,0.599,5890897,0.599
10901060_4,3498009,2391126,0.594,5889135,0.594
10901060_5,3618408,2273889,0.614,5892297,0.614
10901060_6,3423882,2464024,0.582,5887906,0.582
10901060_7,3361060,2528161,0.571,5889221,0.571
10901060_8,3532133,2356724,0.6,5888857,0.6
11001060_0,2918217,2975820,0.495,5894037,0.495
11001060_1,2954182,2935580,0.502,5889762,0.502
11001060_2,2947936,2946124,0.5,5894060,0.5
11001060_3,2938009,2951397,0.499,5889406,0.499
11001060_4,2979611,2917510,0.505,5897121,0.505
11001060_5,2966312,2923775,0.504,5890087,0.504
11001060_6,2978975,2911468,0.506,5890443,0.506
11001060_7,3008040,2881782,0.511,5889822,0.511
11001060_8,3013112,2878675,0.511,5891787,0.511
11101060_0,2591521,3300640,0.44,5892161,0.44
11101060_1,2678775,3209544,0.455,5888319,0.455
11101060_2,2578106,3313646,0.438,5891752,0.438
11101060_3,2499236,3394740,0.424,5893976,0.424
11101060_4,2617590,3270686,0.445,5888276,0.445
11101060_5,2473365,3416791,0.42,5890156,0.42
11101060_6,2463327,3427055,0.418,5890382,0.418
11101060_7,2605888,3283327,0.442,5889215,0.442
11101060_8,2430925,3458672,0.413,5889597,0.413
11201060_0,3297450,2589110,0.56,5886560,0.56
11201060_1,3309129,2580355,0.562,5889484,0.562
11201060_2,3263799,2629356,0.554,5893155,0.554
11201060_3,3281801,2608549,0.557,5890350,0.557
11201060_4,3295348,2594459,0.56,5889807,0.56
11201060_5,3221986,2669015,0.547,5891001,0.547
11201060_6,3236056,2654191,0.549,5890247,0.549
11201060_7,3258854,2636434,0.553,5895288,0.553
11201060_8,3186219,2704681,0.541,5890900,0.541
