hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
10101120_0,2239432,3457370,0.393,5696802,0.393
10101120_1,2319562,3373221,0.407,5692783,0.407
10101120_2,2204231,3488227,0.387,5692458,0.387
10101120_3,2097663,3594250,0.369,5691913,0.369
10101120_4,2198640,3494949,0.386,5693589,0.386
10101120_5,2055465,3639404,0.361,5694869,0.361
10101120_6,2016336,3673352,0.354,5689688,0.354
10101120_7,2117179,3573964,0.372,5691143,0.372
10101120_8,1981996,3711782,0.348,5693778,0.348
10201120_0,2870715,2822688,0.504,5693403,0.504
10201120_1,2878160,2815426,0.506,5693586,0.506
10201120_2,2902731,2788929,0.51,5691660,0.51
10201120_3,2911539,2780624,0.511,5692163,0.511
10201120_4,2915864,2778102,0.512,5693966,0.512
10201120_5,2960013,2735858,0.52,5695871,0.52
10201120_6,2983047,2710021,0.524,5693068,0.524
10201120_7,2976326,2714751,0.523,5691077,0.523
10201120_8,3036161,2658537,0.533,5694698,0.533
10301120_0,2498229,3193546,0.439,5691775,0.439
10301120_1,2610776,3076112,0.459,5686888,0.459
10301120_2,2415382,3279016,0.424,5694398,0.424
10301120_3,2256366,3439656,0.396,5696022,0.396
10301120_4,2400081,3291580,0.422,5691661,0.422
10301120_5,2164369,3526836,0.38,5691205,0.38
10301120_6,2081283,3613425,0.365,5694708,0.365
10301120_7,2216248,3480164,0.389,5696412,0.389
10301120_8,2008983,3685988,0.353,5694971,0.353
10401120_0,2193915,3495766,0.386,5689681,0.386
10401120_1,2238751,3452541,0.393,5691292,0.393
10401120_2,2215492,3478794,0.389,5694286,0.389
10401120_3,2248987,3443019,0.395,5692006,0.395
10401120_4,2296970,3396657,0.403,5693627,0.403
10401120_5,2273359,3418643,0.399,5692002,0.399
10401120_6,2368541,3328504,0.416,5697045,0.416
10401120_7,2412598,3282885,0.424,5695483,0.424
10401120_8,2392036,3299271,0.42,5691307,0.42
10501120_0,2856807,2840440,0.501,5697247,0.501
10501120_1,2859479,2832824,0.502,5692303,0.502
10501120_2,2905351,2788947,0.51,5694298,0.51
10501120_3,3030902,2665440,0.532,5696342,0.532
10501120_4,3004993,2684664,0.528,5689657,0.528
10501120_5,3080758,2610148,0.541,5690906,0.541
10501120_6,3124519,2567766,0.549,5692285,0.549
10501120_7,3082181,2611034,0.541,5693215,0.541
10501120_8,3180335,2513199,0.559,5693534,0.559
10601120_0,3637316,2054345,0.639,5691661,0.639
10601120_1,3592494,2099953,0.631,5692447,0.631
10601120_2,3598435,2094511,0.632,5692946,0.632
10601120_3,3692990,1998535,0.649,5691525,0.649
10601120_4,3620389,2074623,0.636,5695012,0.636
10601120_5,3608139,2085737,0.634,5693876,0.634
10601120_6,3593890,2099495,0.631,5693385,0.631
10601120_7,3507984,2188612,0.616,5696596,0.616
10601120_8,3494179,2198312,0.614,5692491,0.614
10701120_0,2774606,2914191,0.488,5688797,0.488
10701120_1,2748109,2942873,0.483,5690982,0.483
10701120_2,2812035,2883196,0.494,5695231,0.494
10701120_3,2978154,2715225,0.523,5693379,0.523
10701120_4,2928803,2760897,0.515,5689700,0.515
10701120_5,3021045,2674277,0.53,5695322,0.53
10701120_6,3160784,2532808,0.555,5693592,0.555
10701120_7,3089037,2604596,0.543,5693633,0.543
10701120_8,3213002,2476380,0.565,5689382,0.565
10801120_0,2826945,2865025,0.497,5691970,0.497
10801120_1,2812791,2881684,0.494,5694475,0.494
10801120_2,2881824,2811568,0.506,5693392,0.506
10801120_3,3045243,2645177,0.535,5690420,0.535
10801120_4,2990552,2703764,0.525,5694316,0.525
10801120_5,3134854,2557341,0.551,5692195,0.551
10801120_6,3183656,2511052,0.559,5694708,0.559
10801120_7,3087362,2604984,0.542,5692346,0.542
10801120_8,3289580,2401921,0.578,5691501,0.578
10901120_0,3489649,2201935,0.613,5691584,0.613
10901120_1,3496734,2198884,0.614,5695618,0.614
10901120_2,3515953,2175639,0.618,5691592,0.618
10901120_3,3362770,2327110,0.591,5689880,0.591
10901120_4,3341268,2353468,0.587,5694736,0.587
10901120_5,3447819,2245732,0.606,5693551,0.606
10901120_6,3268353,2426900,0.574,5695253,0.574
10901120_7,3206421,2485871,0.563,5692292,0.563
10901120_8,3366000,2323140,0.592,5689140,0.592
11001120_0,2824756,2869870,0.496,5694626,0.496
11001120_1,2861147,2830251,0.503,5691398,0.503
11001120_2,2852158,2842177,0.501,5694335,0.501
11001120_3,2832176,2859228,0.498,5691404,0.498
11001120_4,2869093,2820311,0.504,5689404,0.504
11001120_5,2862391,2831345,0.503,5693736,0.503
11001120_6,2871219,2822644,0.504,5693863,0.504
11001120_7,2903849,2791768,0.51,5695617,0.51
11001120_8,2906255,2784342,0.511,5690597,0.511
11101120_0,2516505,3179476,0.442,5695981,0.442
11101120_1,2601942,3092769,0.457,5694711,0.457
11101120_2,2507884,3187590,0.44,5695474,0.44
11101120_3,2427012,3265794,0.426,5692806,0.426
11101120_4,2543650,3149866,0.447,5693516,0.447
11101120_5,2402380,3291805,0.422,5694185,0.422
11101120_6,2390654,3299210,0.42,5689864,0.42
11101120_7,2532782,3161451,0.445,5694233,0.445
11101120_8,2364658,3328413,0.415,5693071,0.415
11201120_0,3205869,2492260,0.563,5698129,0.563
11201120_1,3209222,2485546,0.564,5694768,0.564
11201120_2,3163438,2529477,0.556,5692915,0.556
11201120_3,3186795,2508924,0.56,5695719,0.56
11201120_4,3190302,2501707,0.56,5692009,0.56
11201120_5,3127404,2566642,0.549,5694046,0.549
11201120_6,3134658,2554069,0.551,5688727,0.551
11201120_7,3148914,2544335,0.553,5693249,0.553
11201120_8,3086126,2605804,0.542,5691930,0.542
