hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
114001_0,67676,76219,0.47,143895,0.47
114001_1,67837,76566,0.47,144403,0.47
114001_2,67265,77348,0.465,144613,0.465
114001_3,66280,78113,0.459,144393,0.459
114001_4,65548,77330,0.459,142878,0.459
114001_5,65825,78065,0.457,143890,0.457
114001_6,66011,78542,0.457,144553,0.457
114001_7,65158,79290,0.451,144448,0.451
114001_8,64970,78649,0.452,143619,0.452
114002_0,81559,62370,0.567,143929,0.567
114002_1,81950,62179,0.569,144129,0.569
114002_2,82062,61967,0.57,144029,0.57
114002_3,81349,63244,0.563,144593,0.563
114002_4,80656,64078,0.557,144734,0.557
114002_5,80485,63652,0.558,144137,0.558
114002_6,81478,62371,0.566,143849,0.566
114002_7,81733,62981,0.565,144714,0.565
114002_8,81333,62522,0.565,143855,0.565
114008_0,74953,69044,0.521,143997,0.521
114008_1,74865,69272,0.519,144137,0.519
114008_2,76871,66681,0.535,143552,0.535
114008_3,78602,65542,0.545,144144,0.545
114008_4,77250,66584,0.537,143834,0.537
114008_5,78743,65181,0.547,143924,0.547
114008_6,79662,64532,0.552,144194,0.552
114008_7,78106,66447,0.54,144553,0.54
114008_8,79392,64525,0.552,143917,0.552
114010_0,63352,81172,0.438,144524,0.438
114010_1,62045,82364,0.43,144409,0.43
114010_2,62799,81933,0.434,144732,0.434
114010_3,62135,81993,0.431,144128,0.431
114010_4,61880,82795,0.428,144675,0.428
114010_5,62354,81399,0.434,143753,0.434
114010_6,62240,81999,0.432,144239,0.432
114010_7,61953,82043,0.43,143996,0.43
114010_8,62265,81725,0.432,143990,0.432
114011_0,60982,83311,0.423,144293,0.423
114011_1,60360,83783,0.419,144143,0.419
114011_2,60920,82553,0.425,143473,0.425
114011_3,62075,81907,0.431,143982,0.431
114011_4,61528,82296,0.428,143824,0.428
114011_5,62574,81784,0.433,144358,0.433
114011_6,63169,80538,0.44,143707,0.44
114011_7,63439,80722,0.44,144161,0.44
114011_8,64443,80112,0.446,144555,0.446
114012_0,78950,65753,0.546,144703,0.546
114012_1,76630,66484,0.535,143114,0.535
114012_2,77944,66766,0.539,144710,0.539
114012_3,76837,67295,0.533,144132,0.533
114012_4,75447,68337,0.525,143784,0.525
114012_5,76416,67890,0.53,144306,0.53
114012_6,76460,67718,0.53,144178,0.53
114012_7,75345,68336,0.524,143681,0.524
114012_8,76221,68130,0.528,144351,0.528
114013_0,74509,70587,0.514,145096,0.514
114013_1,73615,70045,0.512,143660,0.512
114013_2,73490,70513,0.51,144003,0.51
114013_3,70981,72195,0.496,143176,0.496
114013_4,71466,72746,0.496,144212,0.496
114013_5,71940,72175,0.499,144115,0.499
114013_6,70934,72486,0.495,143420,0.495
114013_7,70713,73055,0.492,143768,0.492
114013_8,71990,71795,0.501,143785,0.501
114018_0,61891,82312,0.429,144203,0.429
114018_1,60785,83152,0.422,143937,0.422
114018_2,60707,83501,0.421,144208,0.421
114018_3,60128,83856,0.418,143984,0.418
114018_4,59218,85122,0.41,144340,0.41
114018_5,60010,83826,0.417,143836,0.417
114018_6,60971,83727,0.421,144698,0.421
114018_7,60047,83979,0.417,144026,0.417
114018_8,60983,82695,0.424,143678,0.424
114019_0,55457,88097,0.386,143554,0.386
114019_1,57510,87483,0.397,144993,0.397
114019_2,58215,85751,0.404,143966,0.404
114019_3,58223,85880,0.404,144103,0.404
114019_4,58058,85220,0.405,143278,0.405
114019_5,59003,85632,0.408,144635,0.408
114019_6,57972,85802,0.403,143774,0.403
114019_7,58303,85491,0.405,143794,0.405
114019_8,58434,85615,0.406,144049,0.406
114020_0,73780,70156,0.513,143936,0.513
114020_1,72252,71786,0.502,144038,0.502
114020_2,74491,69908,0.516,144399,0.516
114020_3,72119,72358,0.499,144477,0.499
114020_4,71235,73137,0.493,144372,0.493
114020_5,73495,69995,0.512,143490,0.512
114020_6,72197,72246,0.5,144443,0.5
114020_7,71286,73208,0.493,144494,0.493
114020_8,73539,70399,0.511,143938,0.511
114021_0,91483,52395,0.636,143878,0.636
114021_1,89493,53796,0.625,143289,0.625
114021_2,90987,53408,0.63,144395,0.63
114021_3,91567,52799,0.634,144366,0.634
114021_4,89856,54125,0.624,143981,0.624
114021_5,91458,52895,0.634,144353,0.634
114021_6,91463,52935,0.633,144398,0.633
114021_7,90621,53401,0.629,144022,0.629
114021_8,91424,51847,0.638,143271,0.638
114023_0,52710,91426,0.366,144136,0.366
114023_1,53594,90101,0.373,143695,0.373
114023_2,53920,89632,0.376,143552,0.376
114023_3,53505,90609,0.371,144114,0.371
114023_4,54431,89566,0.378,143997,0.378
114023_5,54248,89571,0.377,143819,0.377
114023_6,55821,88290,0.387,144111,0.387
114023_7,56011,88713,0.387,144724,0.387
114023_8,56542,87991,0.391,144533,0.391
114024_0,57732,86614,0.4,144346,0.4
114024_1,57352,86685,0.398,144037,0.398
114024_2,57980,86033,0.403,144013,0.403
114024_3,56732,86971,0.395,143703,0.395
114024_4,57546,86332,0.4,143878,0.4
114024_5,58412,85454,0.406,143866,0.406
114024_6,58746,85899,0.406,144645,0.406
114024_7,59208,85314,0.41,144522,0.41
114024_8,59353,84429,0.413,143782,0.413
114025_0,73943,69631,0.515,143574,0.515
114025_1,72908,70547,0.508,143455,0.508
114025_2,75438,68217,0.525,143655,0.525
114025_3,76757,67263,0.533,144020,0.533
114025_4,74495,69055,0.519,143550,0.519
114025_5,77135,67207,0.534,144342,0.534
114025_6,76012,67881,0.528,143893,0.528
114025_7,74141,69858,0.515,143999,0.515
114025_8,76475,67798,0.53,144273,0.53
114026_0,74090,70367,0.513,144457,0.513
114026_1,73363,71014,0.508,144377,0.508
114026_2,74090,69911,0.515,144001,0.515
114026_3,73337,70347,0.51,143684,0.51
114026_4,73023,70991,0.507,144014,0.507
114026_5,73603,70678,0.51,144281,0.51
114026_6,73414,70376,0.511,143790,0.511
114026_7,73079,70385,0.509,143464,0.509
114026_8,73489,70292,0.511,143781,0.511
114027_0,83006,61102,0.576,144108,0.576
114027_1,84413,59651,0.586,144064,0.586
114027_2,84399,60605,0.582,145004,0.582
114027_3,83260,60826,0.578,144086,0.578
114027_4,84459,59628,0.586,144087,0.586
114027_5,84459,59590,0.586,144049,0.586
114027_6,84806,59267,0.589,144073,0.589
114027_7,86313,58282,0.597,144595,0.597
114027_8,85792,57767,0.598,143559,0.598
114031_0,60976,82740,0.424,143716,0.424
114031_1,61841,81875,0.43,143716,0.43
114031_2,60545,83104,0.421,143649,0.421
114031_3,59393,84993,0.411,144386,0.411
114031_4,60491,83620,0.42,144111,0.42
114031_5,59555,83940,0.415,143495,0.415
114031_6,60795,83866,0.42,144661,0.42
114031_7,61237,82422,0.426,143659,0.426
114031_8,61329,82745,0.426,144074,0.426
114032_0,58482,84406,0.409,142888,0.409
114032_1,59727,83686,0.416,143413,0.416
114032_2,58242,85546,0.405,143788,0.405
114032_3,56799,87098,0.395,143897,0.395
114032_4,57672,85878,0.402,143550,0.402
114032_5,56699,87082,0.394,143781,0.394
114032_6,57055,87064,0.396,144119,0.396
114032_7,58139,85615,0.404,143754,0.404
114032_8,57636,86590,0.4,144226,0.4
114033_0,84706,59942,0.586,144648,0.586
114033_1,80055,64143,0.555,144198,0.555
114033_2,84136,60492,0.582,144628,0.582
114033_3,83739,59967,0.583,143706,0.583
114033_4,81011,62933,0.563,143944,0.563
114033_5,84257,59188,0.587,143445,0.587
