hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
108001_0,61730,70525,0.467,132255,0.467
108001_1,61641,71186,0.464,132827,0.464
108001_2,61718,71479,0.463,133197,0.463
108001_3,60521,71966,0.457,132487,0.457
108001_4,60435,72184,0.456,132619,0.456
108001_5,60812,71844,0.458,132656,0.458
108001_6,61013,72331,0.458,133344,0.458
108001_7,60491,72536,0.455,133027,0.455
108001_8,60684,73045,0.454,133729,0.454
108002_0,69074,63725,0.52,132799,0.52
108002_1,68865,63465,0.52,132330,0.52
108002_2,68977,63023,0.523,132000,0.523
108002_3,68827,64084,0.518,132911,0.518
108002_4,68543,64367,0.516,132910,0.516
108002_5,68579,64247,0.516,132826,0.516
108002_6,69741,63401,0.524,133142,0.524
108002_7,68809,63597,0.52,132406,0.52
108002_8,69331,63502,0.522,132833,0.522
108008_0,83532,49956,0.626,133488,0.626
108008_1,82665,50145,0.622,132810,0.622
108008_2,85020,47592,0.641,132612,0.641
108008_3,86102,46257,0.651,132359,0.651
108008_4,85258,48067,0.639,133325,0.639
108008_5,87684,45814,0.657,133498,0.657
108008_6,87887,45698,0.658,133585,0.658
108008_7,86017,46306,0.65,132323,0.65
108008_8,87809,45236,0.66,133045,0.66
108010_0,59498,72971,0.449,132469,0.449
108010_1,58627,74590,0.44,133217,0.44
108010_2,58677,74162,0.442,132839,0.442
108010_3,59199,73577,0.446,132776,0.446
108010_4,58145,74547,0.438,132692,0.438
108010_5,58623,74015,0.442,132638,0.442
108010_6,58740,73732,0.443,132472,0.443
108010_7,58041,74135,0.439,132176,0.439
108010_8,59064,73986,0.444,133050,0.444
108011_0,57560,75655,0.432,133215,0.432
108011_1,57255,75792,0.43,133047,0.43
108011_2,57467,75009,0.434,132476,0.434
108011_3,58054,74885,0.437,132939,0.437
108011_4,58344,74784,0.438,133128,0.438
108011_5,58630,74474,0.44,133104,0.44
108011_6,59310,73498,0.447,132808,0.447
108011_7,59099,73582,0.445,132681,0.445
108011_8,60355,72752,0.453,133107,0.453
108012_0,65517,66868,0.495,132385,0.495
108012_1,64554,68289,0.486,132843,0.486
108012_2,65164,67978,0.489,133142,0.489
108012_3,64579,67956,0.487,132535,0.487
108012_4,63814,69299,0.479,133113,0.479
108012_5,63538,69202,0.479,132740,0.479
108012_6,64372,68791,0.483,133163,0.483
108012_7,63339,69409,0.477,132748,0.477
108012_8,63821,69231,0.48,133052,0.48
108013_0,66374,66532,0.499,132906,0.499
108013_1,66296,66799,0.498,133095,0.498
108013_2,66035,66702,0.497,132737,0.497
108013_3,64532,68403,0.485,132935,0.485
108013_4,64270,68223,0.485,132493,0.485
108013_5,64519,68212,0.486,132731,0.486
108013_6,63816,68935,0.481,132751,0.481
108013_7,63862,69031,0.481,132893,0.481
108013_8,64521,68548,0.485,133069,0.485
108018_0,58773,74136,0.442,132909,0.442
108018_1,57634,74505,0.436,132139,0.436
108018_2,57877,74830,0.436,132707,0.436
108018_3,57070,75674,0.43,132744,0.43
108018_4,56575,76025,0.427,132600,0.427
108018_5,57825,75412,0.434,133237,0.434
108018_6,58228,74803,0.438,133031,0.438
108018_7,56853,75900,0.428,132753,0.428
108018_8,57366,75229,0.433,132595,0.433
108019_0,51667,80309,0.391,131976,0.391
