hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
102001_0,70926,72698,0.494,143624,0.494
102001_1,71991,72433,0.498,144424,0.498
102001_2,71184,73164,0.493,144348,0.493
102001_3,69923,74359,0.485,144282,0.485
102001_4,70268,74070,0.487,144338,0.487
102001_5,69755,74480,0.484,144235,0.484
102001_6,70154,74342,0.486,144496,0.486
102001_7,70142,73703,0.488,143845,0.488
102001_8,70007,73525,0.488,143532,0.488
102002_0,72894,70823,0.507,143717,0.507
102002_1,71973,72497,0.498,144470,0.498
102002_2,72498,71402,0.504,143900,0.504
102002_3,72924,71519,0.505,144443,0.505
102002_4,71395,72382,0.497,143777,0.497
102002_5,71615,72363,0.497,143978,0.497
102002_6,72331,71220,0.504,143551,0.504
102002_7,71677,71941,0.499,143618,0.499
102002_8,71555,71848,0.499,143403,0.499
102008_0,56505,87154,0.393,143659,0.393
102008_1,57124,87598,0.395,144722,0.395
102008_2,57857,86567,0.401,144424,0.401
102008_3,58795,85131,0.409,143926,0.409
102008_4,58229,86210,0.403,144439,0.403
102008_5,59421,84520,0.413,143941,0.413
102008_6,60066,83579,0.418,143645,0.418
102008_7,58757,84791,0.409,143548,0.409
102008_8,60642,83364,0.421,144006,0.421
102010_0,77800,66490,0.539,144290,0.539
102010_1,76343,67777,0.53,144120,0.53
102010_2,76629,67639,0.531,144268,0.531
102010_3,76534,67041,0.533,143575,0.533
102010_4,75337,68863,0.522,144200,0.522
102010_5,75631,68176,0.526,143807,0.526
102010_6,75412,68471,0.524,143883,0.524
102010_7,74075,69741,0.515,143816,0.515
102010_8,74521,69414,0.518,143935,0.518
102011_0,61574,82432,0.428,144006,0.428
102011_1,61568,82842,0.426,144410,0.426
102011_2,61726,81673,0.43,143399,0.43
102011_3,62809,81183,0.436,143992,0.436
102011_4,62357,81947,0.432,144304,0.432
102011_5,63795,80080,0.443,143875,0.443
102011_6,64353,79195,0.448,143548,0.448
102011_7,64625,79925,0.447,144550,0.447
102011_8,66463,77557,0.461,144020,0.461
102012_0,71254,72937,0.494,144191,0.494
102012_1,69625,74038,0.485,143663,0.485
102012_2,69802,74976,0.482,144778,0.482
102012_3,68659,74723,0.479,143382,0.479
102012_4,68599,75123,0.477,143722,0.477
102012_5,68827,75983,0.475,144810,0.475
102012_6,68643,75707,0.476,144350,0.476
102012_7,68238,76012,0.473,144250,0.473
102012_8,68133,75557,0.474,143690,0.474
102013_0,73464,70941,0.509,144405,0.509
102013_1,73083,71064,0.507,144147,0.507
102013_2,74430,69828,0.516,144258,0.516
102013_3,72540,71720,0.503,144260,0.503
102013_4,71929,72618,0.498,144547,0.498
102013_5,73728,70456,0.511,144184,0.511
102013_6,72476,71476,0.503,143952,0.503
102013_7,71762,72074,0.499,143836,0.499
102013_8,73920,70210,0.513,144130,0.513
102018_0,74544,69998,0.516,144542,0.516
102018_1,73875,70255,0.513,144130,0.513
102018_2,73729,70469,0.511,144198,0.511
102018_3,71647,72178,0.498,143825,0.498
102018_4,71288,72720,0.495,144008,0.495
102018_5,71745,72406,0.498,144151,0.498
102018_6,71990,72600,0.498,144590,0.498
102018_7,70887,72568,0.494,143455,0.494
102018_8,71590,72647,0.496,144237,0.496
102019_0,59966,83884,0.417,143850,0.417
102019_1,60071,83588,0.418,143659,0.418
102019_2,59238,84215,0.413,143453,0.413
102019_3,58736,85440,0.407,144176,0.407
102019_4,58980,85287,0.409,144267,0.409
102019_5,58871,85189,0.409,144060,0.409
102019_6,58647,85239,0.408,143886,0.408
102019_7,58899,84807,0.41,143706,0.41
102019_8,59268,85388,0.41,144656,0.41
102020_0,65119,79198,0.451,144317,0.451
102020_1,65753,78628,0.455,144381,0.455
102020_2,65649,77873,0.457,143522,0.457
102020_3,64956,79230,0.451,144186,0.451
102020_4,64866,79668,0.449,144534,0.449
102020_5,66384,77656,0.461,144040,0.461
102020_6,65473,78919,0.453,144392,0.453
102020_7,65165,78781,0.453,143946,0.453
102020_8,67165,77422,0.465,144587,0.465
102021_0,66974,77479,0.464,144453,0.464
102021_1,66548,77298,0.463,143846,0.463
102021_2,67456,76009,0.47,143465,0.47
102021_3,68496,75060,0.477,143556,0.477
102021_4,68043,75738,0.473,143781,0.473
102021_5,69140,74930,0.48,144070,0.48
102021_6,69531,73816,0.485,143347,0.485
102021_7,69618,75065,0.481,144683,0.481
102021_8,70685,73428,0.49,144113,0.49
102023_0,62487,81417,0.434,143904,0.434
102023_1,62717,81481,0.435,144198,0.435
102023_2,62772,80860,0.437,143632,0.437
102023_3,62543,81719,0.434,144262,0.434
102023_4,63345,80788,0.439,144133,0.439
102023_5,63277,80742,0.439,144019,0.439
102023_6,64066,79473,0.446,143539,0.446
102023_7,64319,80225,0.445,144544,0.445
102023_8,64869,79096,0.451,143965,0.451
102024_0,57273,86518,0.398,143791,0.398
102024_1,58252,85973,0.404,144225,0.404
102024_2,57228,86552,0.398,143780,0.398
102024_3,56612,87296,0.393,143908,0.393
102024_4,57646,86041,0.401,143687,0.401
102024_5,57504,86376,0.4,143880,0.4
102024_6,57822,86392,0.401,144214,0.401
102024_7,59015,85355,0.409,144370,0.409
102024_8,59001,84988,0.41,143989,0.41
102025_0,63751,80671,0.441,144422,0.441
102025_1,63752,80454,0.442,144206,0.442
102025_2,64215,79518,0.447,143733,0.447
102025_3,64577,79591,0.448,144168,0.448
102025_4,63935,80116,0.444,144051,0.444
102025_5,64605,79563,0.448,144168,0.448
102025_6,64335,79128,0.448,143463,0.448
102025_7,64297,79824,0.446,144121,0.446
102025_8,64643,79531,0.448,144174,0.448
102026_0,68679,75076,0.478,143755,0.478
102026_1,68698,75482,0.476,144180,0.476
102026_2,68656,75503,0.476,144159,0.476
102026_3,67601,75606,0.472,143207,0.472
102026_4,67679,76385,0.47,144064,0.47
102026_5,67251,76123,0.469,143374,0.469
102026_6,67364,76622,0.468,143986,0.468
102026_7,67502,76783,0.468,144285,0.468
102026_8,67137,77060,0.466,144197,0.466
102027_0,63417,81118,0.439,144535,0.439
102027_1,64946,78998,0.451,143944,0.451
102027_2,64938,78500,0.453,143438,0.453
102027_3,64929,78939,0.451,143868,0.451
102027_4,65774,77865,0.458,143639,0.458
102027_5,66271,77985,0.459,144256,0.459
102027_6,67033,76612,0.467,143645,0.467
102027_7,68025,75558,0.474,143583,0.474
