hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
109001_0,62036,71619,0.464,133655,0.464
109001_1,61533,71233,0.463,132766,0.463
109001_2,61594,71487,0.463,133081,0.463
109001_3,60925,72030,0.458,132955,0.458
109001_4,60292,72418,0.454,132710,0.454
109001_5,60281,72288,0.455,132569,0.455
109001_6,60556,72809,0.454,133365,0.454
109001_7,59409,72756,0.45,132165,0.45
109001_8,59401,72876,0.449,132277,0.449
109002_0,72412,60350,0.545,132762,0.545
109002_1,72136,60501,0.544,132637,0.544
109002_2,72543,59788,0.548,132331,0.548
109002_3,71602,60572,0.542,132174,0.542
109002_4,71158,61904,0.535,133062,0.535
109002_5,71188,60766,0.539,131954,0.539
109002_6,72499,60625,0.545,133124,0.545
109002_7,72529,60884,0.544,133413,0.544
109002_8,71826,60357,0.543,132183,0.543
109008_0,81274,51980,0.61,133254,0.61
109008_1,80972,52215,0.608,133187,0.608
109008_2,82774,49984,0.623,132758,0.623
109008_3,84147,48221,0.636,132368,0.636
109008_4,82863,50359,0.622,133222,0.622
109008_5,84875,47934,0.639,132809,0.639
109008_6,85757,47950,0.641,133707,0.641
109008_7,83391,48991,0.63,132382,0.63
109008_8,85602,47763,0.642,133365,0.642
109010_0,58868,74033,0.443,132901,0.443
109010_1,57827,75060,0.435,132887,0.435
109010_2,57479,75208,0.433,132687,0.433
109010_3,57951,74258,0.438,132209,0.438
109010_4,57210,75355,0.432,132565,0.432
109010_5,57741,75048,0.435,132789,0.435
109010_6,57901,74500,0.437,132401,0.437
109010_7,57357,75423,0.432,132780,0.432
109010_8,57766,74907,0.435,132673,0.435
109011_0,56491,76303,0.425,132794,0.425
109011_1,56259,76438,0.424,132697,0.424
109011_2,57511,75933,0.431,133444,0.431
109011_3,57223,75173,0.432,132396,0.432
109011_4,57713,75227,0.434,132940,0.434
109011_5,57913,74624,0.437,132537,0.437
109011_6,59120,73434,0.446,132554,0.446
109011_7,59036,74316,0.443,133352,0.443
109011_8,59641,73451,0.448,133092,0.448
109012_0,66161,66975,0.497,133136,0.497
109012_1,64831,67534,0.49,132365,0.49
109012_2,65507,66994,0.494,132501,0.494
