hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
115001_0,67861,75831,0.472,143692,0.472
115001_1,67344,76613,0.468,143957,0.468
115001_2,67328,76821,0.467,144149,0.467
115001_3,66261,77502,0.461,143763,0.461
115001_4,66096,78457,0.457,144553,0.457
115001_5,65831,78338,0.457,144169,0.457
115001_6,65410,78674,0.454,144084,0.454
115001_7,65071,78982,0.452,144053,0.452
115001_8,65830,78655,0.456,144485,0.456
115002_0,83025,60701,0.578,143726,0.578
115002_1,83945,59799,0.584,143744,0.584
115002_2,83668,60239,0.581,143907,0.581
115002_3,82769,61020,0.576,143789,0.576
115002_4,82503,61730,0.572,144233,0.572
115002_5,82562,61536,0.573,144098,0.573
115002_6,83625,60727,0.579,144352,0.579
115002_7,83061,61144,0.576,144205,0.576
115002_8,83093,60959,0.577,144052,0.577
115008_0,68038,75353,0.474,143391,0.474
115008_1,67779,75423,0.473,143202,0.473
115008_2,70613,72719,0.493,143332,0.493
115008_3,73184,72032,0.504,145216,0.504
115008_4,71393,73308,0.493,144701,0.493
115008_5,72633,70491,0.507,143124,0.507
115008_6,73336,70681,0.509,144017,0.509
115008_7,71694,72130,0.498,143824,0.498
115008_8,73619,70291,0.512,143910,0.512
115010_0,63128,81301,0.437,144429,0.437
115010_1,61429,83033,0.425,144462,0.425
115010_2,62005,82241,0.43,144246,0.43
115010_3,62083,82027,0.431,144110,0.431
115010_4,60861,83122,0.423,143983,0.423
115010_5,61694,82173,0.429,143867,0.429
115010_6,62123,81840,0.432,143963,0.432
115010_7,61244,82510,0.426,143754,0.426
115010_8,62126,82459,0.43,144585,0.43
115011_0,60733,83470,0.421,144203,0.421
115011_1,60560,83631,0.42,144191,0.42
115011_2,61519,83210,0.425,144729,0.425
115011_3,61969,82304,0.43,144273,0.43
115011_4,61822,82012,0.43,143834,0.43
115011_5,62917,81810,0.435,144727,0.435
115011_6,63612,80326,0.442,143938,0.442
115011_7,63353,80993,0.439,144346,0.439
115011_8,63472,79929,0.443,143401,0.443
115012_0,79323,64674,0.551,143997,0.551
115012_1,78154,65687,0.543,143841,0.543
115012_2,78660,64943,0.548,143603,0.548
115012_3,77759,66115,0.54,143874,0.54
115012_4,76481,67781,0.53,144262,0.53
115012_5,77066,66952,0.535,144018,0.535
115012_6,78222,66495,0.541,144717,0.541
115012_7,76689,67567,0.532,144256,0.532
115012_8,76901,67344,0.533,144245,0.533
115013_0,75578,68869,0.523,144447,0.523
115013_1,74358,68939,0.519,143297,0.519
115013_2,74678,68730,0.521,143408,0.521
115013_3,72453,71979,0.502,144432,0.502
115013_4,72225,72171,0.5,144396,0.5
115013_5,72954,71076,0.507,144030,0.507
115013_6,72260,71509,0.503,143769,0.503
115013_7,72147,71581,0.502,143728,0.502
115013_8,72651,71140,0.505,143791,0.505
115018_0,62482,81723,0.433,144205,0.433
115018_1,61218,82265,0.427,143483,0.427
115018_2,61339,82672,0.426,144011,0.426
115018_3,60362,83505,0.42,143867,0.42
115018_4,59346,84036,0.414,143382,0.414
115018_5,61174,83597,0.423,144771,0.423
115018_6,61625,82343,0.428,143968,0.428
115018_7,60465,83039,0.421,143504,0.421
115018_8,61725,82268,0.429,143993,0.429
115019_0,56891,87477,0.394,144368,0.394
115019_1,58192,85773,0.404,143965,0.404
115019_2,59318,84324,0.413,143642,0.413
115019_3,59615,84930,0.412,144545,0.412
115019_4,59854,84718,0.414,144572,0.414
115019_5,59508,83683,0.416,143191,0.416
115019_6,59275,84927,0.411,144202,0.411
115019_7,58745,84671,0.41,143416,0.41
115019_8,59459,84629,0.413,144088,0.413
115020_0,75773,68078,0.527,143851,0.527
115020_1,74295,69952,0.515,144247,0.515
115020_2,76142,67771,0.529,143913,0.529
115020_3,74202,69821,0.515,144023,0.515
115020_4,72981,70839,0.507,143820,0.507
115020_5,75908,68189,0.527,144097,0.527
115020_6,73923,69735,0.515,143658,0.515
115020_7,73438,70833,0.509,144271,0.509
115020_8,75595,67631,0.528,143226,0.528
115021_0,78880,65133,0.548,144013,0.548
115021_1,77303,66944,0.536,144247,0.536
115021_2,78457,65732,0.544,144189,0.544
115021_3,78204,65369,0.545,143573,0.545
115021_4,76869,66233,0.537,143102,0.537
115021_5,77766,65474,0.543,143240,0.543
115021_6,78842,65141,0.548,143983,0.548
115021_7,78041,66187,0.541,144228,0.541
115021_8,79227,65059,0.549,144286,0.549
115023_0,52874,91312,0.367,144186,0.367
115023_1,53806,89947,0.374,143753,0.374
115023_2,54310,90050,0.376,144360,0.376
115023_3,53121,90379,0.37,143500,0.37
115023_4,54695,89860,0.378,144555,0.378
115023_5,54634,89469,0.379,144103,0.379
115023_6,55940,88278,0.388,144218,0.388
115023_7,55903,88178,0.388,144081,0.388
115023_8,56617,87954,0.392,144571,0.392
115024_0,57142,86579,0.398,143721,0.398
115024_1,57105,87140,0.396,144245,0.396
115024_2,57099,86772,0.397,143871,0.397
115024_3,56683,87558,0.393,144241,0.393
115024_4,57266,86763,0.398,144029,0.398
115024_5,57629,86206,0.401,143835,0.401
115024_6,57847,86163,0.402,144010,0.402
115024_7,58082,85519,0.404,143601,0.404
115024_8,59533,85174,0.411,144707,0.411
115025_0,75286,69021,0.522,144307,0.522
115025_1,74699,69362,0.519,144061,0.519
115025_2,77586,66314,0.539,143900,0.539
115025_3,77766,65914,0.541,143680,0.541
115025_4,76580,67718,0.531,144298,0.531
115025_5,78281,65795,0.543,144076,0.543
115025_6,77499,66660,0.538,144159,0.538
115025_7,75581,68292,0.525,143873,0.525
115025_8,77227,66534,0.537,143761,0.537
115026_0,76075,68463,0.526,144538,0.526
115026_1,75465,68882,0.523,144347,0.523
115026_2,75700,67941,0.527,143641,0.527
115026_3,75242,68594,0.523,143836,0.523
115026_4,74888,69123,0.52,144011,0.52
115026_5,75880,68642,0.525,144522,0.525
115026_6,75219,68409,0.524,143628,0.524
115026_7,75817,68794,0.524,144611,0.524
115026_8,75621,68070,0.526,143691,0.526
115027_0,70378,73111,0.49,143489,0.49
115027_1,71998,72191,0.499,144189,0.499
115027_2,71983,71740,0.501,143723,0.501
115027_3,71498,73201,0.494,144699,0.494
115027_4,72545,71630,0.503,144175,0.503
115027_5,72175,71609,0.502,143784,0.502
115027_6,73018,71575,0.505,144593,0.505
115027_7,73871,69765,0.514,143636,0.514
115027_8,74323,70021,0.515,144344,0.515
115031_0,62855,81119,0.437,143974,0.437
115031_1,63371,80473,0.441,143844,0.441
115031_2,61811,82095,0.43,143906,0.43
115031_3,61008,83332,0.423,144340,0.423
115031_4,62109,82243,0.43,144352,0.43
115031_5,60767,83322,0.422,144089,0.422
115031_6,61794,82106,0.429,143900,0.429
115031_7,62572,81272,0.435,143844,0.435
115031_8,62347,80975,0.435,143322,0.435
115032_0,60471,83353,0.42,143824,0.42
115032_1,61148,82570,0.425,143718,0.425
115032_2,59454,84474,0.413,143928,0.413
115032_3,57593,85975,0.401,143568,0.401
115032_4,58801,84907,0.409,143708,0.409
115032_5,58327,86103,0.404,144430,0.404
115032_6,57931,85478,0.404,143409,0.404
115032_7,59535,84942,0.412,144477,0.412
115032_8,58765,85149,0.408,143914,0.408
115033_0,85533,58523,0.594,144056,0.594
115033_1,81939,62043,0.569,143982,0.569
115033_2,85685,58733,0.593,144418,0.593
115033_3,85260,58598,0.593,143858,0.593
115033_4,82100,62142,0.569,144242,0.569
115033_5,85587,57974,0.596,143561,0.596
115033_6,85084,58719,0.592,143803,0.592
115033_7,82850,60993,0.576,143843,0.576
115033_8,85803,57859,0.597,143662,0.597
115034_0,57028,87104,0.396,144132,0.396
115034_1,56561,87591,0.392,144152,0.392
115034_2,58505,85306,0.407,143811,0.407
115034_3,59773,84587,0.414,144360,0.414
115034_4,59022,84979,0.41,144001,0.41
115034_5,61181,82531,0.426,143712,0.426
115034_6,61444,82470,0.427,143914,0.427
115034_7,60500,83760,0.419,144260,0.419
115034_8,62363,81429,0.434,143792,0.434
115035_0,56635,87396,0.393,144031,0.393
115035_1,55520,88055,0.387,143575,0.387
115035_2,57892,86619,0.401,144511,0.401
115035_3,58039,85977,0.403,144016,0.403
115035_4,57783,86250,0.401,144033,0.401
115035_5,58855,85093,0.409,143948,0.409
115035_6,59934,83935,0.417,143869,0.417
115035_7,59150,85452,0.409,144602,0.409
115035_8,60260,83854,0.418,144114,0.418
115036_0,73388,70877,0.509,144265,0.509
115036_1,72778,71022,0.506,143800,0.506
115036_2,74025,70216,0.513,144241,0.513
115036_3,73917,70075,0.513,143992,0.513
115036_4,73047,70223,0.51,143270,0.51
115036_5,75638,68796,0.524,144434,0.524
115036_6,75593,68340,0.525,143933,0.525
115036_7,75330,69007,0.522,144337,0.522
115036_8,76642,67371,0.532,144013,0.532
115038_0,71048,72324,0.496,143372,0.496
115038_1,70830,73161,0.492,143991,0.492
115038_2,72729,71738,0.503,144467,0.503
115038_3,73216,70880,0.508,144096,0.508
115038_4,72575,72051,0.502,144626,0.502
