hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
110001_0,137119,148261,0.48,285380,0.48
110001_1,336929,507929,0.399,844858,0.399
110001_2,67106,45079,0.598,112185,0.598
110001_3,32482,16873,0.658,49355,0.658
110001_5,3066,1383,0.689,4449,0.689
110002_1,26879,6940,0.795,33819,0.795
110002_2,233702,81511,0.741,315213,0.741
110002_6,8654,1290,0.87,9944,0.87
110002_7,316,14,0.958,330,0.958
110002_8,401216,537312,0.427,938528,0.427
110008_5,5508,160,0.972,5668,0.972
110008_6,164944,18923,0.897,183867,0.897
110008_8,728324,379096,0.658,1107420,0.658
110010_0,4148,3077,0.574,7225,0.574
110010_1,419,319,0.568,738,0.568
110010_2,73658,93194,0.441,166852,0.441
110010_5,442626,582607,0.432,1025233,0.432
110010_6,50690,45623,0.526,96313,0.526
110011_3,1486,1006,0.596,2492,0.596
110011_5,11699,9682,0.547,21381,0.547
110011_6,334786,382378,0.467,717164,0.467
110011_7,58771,51348,0.534,110119,0.534
110011_8,154596,291078,0.347,445674,0.347
110012_0,472573,542074,0.466,1014647,0.466
110012_1,1149,233,0.831,1382,0.831
110012_2,158693,83525,0.655,242218,0.655
110012_3,259,45,0.852,304,0.852
110012_6,28805,9156,0.759,37961,0.759
110013_0,429022,502894,0.46,931916,0.46
110013_1,29345,17689,0.624,47034,0.624
110013_2,183706,114268,0.617,297974,0.617
110013_5,2976,420,0.876,3396,0.876
110013_8,11955,3691,0.764,15646,0.764
110018_0,276090,467177,0.371,743267,0.371
110018_2,151553,170135,0.471,321688,0.471
110018_6,68481,53695,0.561,122176,0.561
110018_7,9972,7224,0.58,17196,0.58
110018_8,45202,46623,0.492,91825,0.492
110019_4,44536,87731,0.337,132267,0.337
110019_5,368040,530612,0.41,898652,0.41
110019_7,107326,125679,0.461,233005,0.461
110019_8,9759,21969,0.308,31728,0.308
110020_0,107866,106717,0.503,214583,0.503
110020_2,430382,495349,0.465,925731,0.465
110020_3,2569,916,0.737,3485,0.737
110020_5,88271,52639,0.626,140910,0.626
110020_8,6970,4146,0.627,11116,0.627
110021_0,1095842,198570,0.847,1294412,0.847
110023_2,12489,30097,0.293,42586,0.293
110023_5,46146,86187,0.349,132333,0.349
110023_6,139385,246701,0.361,386086,0.361
110023_7,235393,295350,0.444,530743,0.444
110023_8,81118,123845,0.396,204963,0.396
110024_1,7466,13933,0.349,21399,0.349
110024_5,149334,227128,0.397,376462,0.397
110024_6,27493,44539,0.382,72032,0.382
110024_7,248184,310990,0.444,559174,0.444
110024_8,101859,164044,0.383,265903,0.383
110025_2,138,18,0.885,156,0.885
110025_3,21508,8285,0.722,29793,0.722
110025_5,630304,632855,0.499,1263159,0.499
110025_6,1882,617,0.753,2499,0.753
110025_8,11,1,0.917,12,0.917
110026_1,4977,2625,0.655,7602,0.655
110026_2,32970,23093,0.588,56063,0.588
110026_3,972,266,0.785,1238,0.785
110026_7,569027,662997,0.462,1232024,0.462
110027_8,1054945,242455,0.813,1297400,0.813
110031_0,43649,69192,0.387,112841,0.387
110031_1,279670,451388,0.383,731058,0.383
110031_2,14860,15623,0.487,30483,0.487
110031_7,173208,183804,0.485,357012,0.485
110031_8,23747,42657,0.358,66404,0.358
110032_0,136819,220957,0.382,357776,0.382
110032_1,259143,406596,0.389,665739,0.389
110032_2,83847,93069,0.474,176916,0.474
110032_7,45391,37236,0.549,82627,0.549
110032_8,6378,7156,0.471,13534,0.471
110033_0,1125,159,0.876,1284,0.876
110033_3,73,5,0.936,78,0.936
110033_5,296335,137056,0.684,433391,0.684
110033_8,353319,508481,0.41,861800,0.41
110034_3,3300,3869,0.46,7169,0.46
110034_5,71028,80063,0.47,151091,0.47
110034_6,318769,404735,0.441,723504,0.441
110034_7,15023,14804,0.504,29827,0.504
110034_8,136888,248251,0.355,385139,0.355
110035_3,9135,18616,0.329,27751,0.329
