hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
116001_0,338945,466569,0.421,805514,0.421
116001_1,43957,37961,0.537,81918,0.537
116001_2,184636,170879,0.519,355515,0.519
116001_3,35926,12793,0.737,48719,0.737
116001_5,4005,797,0.834,4802,0.834
116002_0,290027,154484,0.652,444511,0.652
116002_1,395706,393642,0.501,789348,0.501
116002_2,46107,10871,0.809,56978,0.809
116002_6,4599,439,0.913,5038,0.913
116008_3,2950,1783,0.623,4733,0.623
116008_5,172502,165907,0.51,338409,0.51
116008_6,55586,38038,0.594,93624,0.594
116008_7,501,211,0.704,712,0.704
116008_8,403003,457447,0.468,860450,0.468
116010_0,263418,358981,0.423,622399,0.423
116010_3,233185,313367,0.427,546552,0.427
116010_5,51065,40056,0.56,91121,0.56
116010_6,20827,14680,0.587,35507,0.587
116010_8,361,177,0.671,538,0.671
116011_3,1664,2463,0.403,4127,0.403
116011_5,3940,7335,0.349,11275,0.349
116011_6,53861,82454,0.395,136315,0.395
116011_7,297812,370179,0.446,667991,0.446
116011_8,201017,276881,0.421,477898,0.421
116012_0,624143,514446,0.548,1138589,0.548
116012_1,38121,24671,0.607,62792,0.607
116012_2,61935,23066,0.729,85001,0.729
116012_3,7786,1278,0.859,9064,0.859
116012_6,227,12,0.95,239,0.95
116013_0,481393,477784,0.502,959177,0.502
116013_1,21874,14196,0.606,36070,0.606
116013_2,173076,98643,0.637,271719,0.637
116013_5,22909,4653,0.831,27562,0.831
116013_8,1877,178,0.913,2055,0.913
116018_0,285322,426233,0.401,711555,0.401
116018_1,1448,1392,0.51,2840,0.51
116018_2,111910,147988,0.431,259898,0.431
116018_6,44152,37571,0.54,81723,0.54
116018_8,107153,133277,0.446,240430,0.446
116019_4,158877,218066,0.421,376943,0.421
116019_5,300010,469982,0.39,769992,0.39
116019_7,1843,1366,0.574,3209,0.574
116019_8,68735,77405,0.47,146140,0.47
116020_0,70306,26689,0.725,96995,0.725
116020_2,617639,538344,0.534,1155983,0.534
116020_3,177,34,0.839,211,0.839
116020_5,31541,7790,0.802,39331,0.802
116020_8,2908,566,0.837,3474,0.837
116021_0,324,110,0.747,434,0.747
116021_3,37,5,0.881,42,0.881
116021_5,133850,105650,0.559,239500,0.559
116021_6,24700,12778,0.659,37478,0.659
116021_8,497563,521733,0.488,1019296,0.488
116023_2,10323,40108,0.205,50431,0.205
116023_5,16484,50519,0.246,67003,0.246
116023_6,130720,299159,0.304,429879,0.304
116023_7,306673,379027,0.447,685700,0.447
116023_8,25906,37441,0.409,63347,0.409
116024_2,7459,16349,0.313,23808,0.313
116024_5,95578,185466,0.34,281044,0.34
116024_6,40678,80565,0.336,121243,0.336
116024_7,253975,367825,0.408,621800,0.408
116024_8,116945,132209,0.469,249154,0.469
116025_2,6,0,1.0,6,1.0
116025_3,648889,546899,0.543,1195788,0.543
116025_5,64613,21756,0.748,86369,0.748
116025_6,9228,2170,0.81,11398,0.81
116026_0,18383,6403,0.742,24786,0.742
116026_2,517496,532273,0.493,1049769,0.493
116026_5,141766,70485,0.668,212251,0.668
116026_6,8693,1589,0.845,10282,0.845
116027_1,384,241,0.614,625,0.614
116027_5,280,142,0.664,422,0.664
116027_6,8576,6876,0.555,15452,0.555
116027_7,302710,319563,0.486,622273,0.486
116027_8,312453,346725,0.474,659178,0.474
116031_0,161751,176065,0.479,337816,0.479
116031_1,244550,466518,0.344,711068,0.344
116031_2,4955,3281,0.602,8236,0.602
116031_7,132882,98883,0.573,231765,0.573
116031_8,3954,4001,0.497,7955,0.497
116032_0,151199,191512,0.441,342711,0.441
116032_1,216249,409526,0.346,625775,0.346
116032_2,118732,120746,0.496,239478,0.496
116032_4,48701,36144,0.574,84845,0.574
116032_7,1499,756,0.665,2255,0.665
116033_5,766247,530333,0.591,1296580,0.591
116034_3,3138,4473,0.412,7611,0.412
116034_5,22639,36589,0.382,59228,0.382
116034_6,334028,453262,0.424,787290,0.424
116034_7,15945,15458,0.508,31403,0.508
116034_8,169430,239921,0.414,409351,0.414
116035_3,5485,12077,0.312,17562,0.312
116035_5,35523,67925,0.343,103448,0.343
116035_6,343368,504397,0.405,847765,0.405
116035_7,22606,24945,0.475,47551,0.475
116035_8,122304,158866,0.435,281170,0.435
116036_3,28,8,0.778,36,0.778
116036_6,201239,156475,0.563,357714,0.563
116036_7,1517,641,0.703,2158,0.703
116036_8,444564,492359,0.474,936923,0.474
116038_3,105358,82663,0.56,188021,0.56
116038_5,524450,541041,0.492,1065491,0.492
116038_6,5920,2429,0.709,8349,0.709
116038_7,151,49,0.755,200,0.755
116038_8,22186,10558,0.678,32744,0.678
116039_0,11321,3329,0.773,14650,0.773
116039_1,419749,440556,0.488,860305,0.488
116039_4,250370,168643,0.598,419013,0.598
116039_7,1458,255,0.851,1713,0.851
116040_0,4804,688,0.875,5492,0.875
116040_2,59923,31821,0.653,91744,0.653
116040_3,387,23,0.944,410,0.944
116040_5,682626,515901,0.57,1198527,0.57
116040_8,2,0,1.0,2,1.0
116041_1,42589,109696,0.28,152285,0.28
116041_4,24932,42436,0.37,67368,0.37
116041_6,818,640,0.561,1458,0.561
116041_7,441868,604262,0.422,1046130,0.422
116041_8,13293,15876,0.456,29169,0.456
116042_1,593516,426315,0.582,1019831,0.582
116042_4,193719,83036,0.7,276755,0.7
116043_1,55806,136686,0.29,192492,0.29
116043_4,51814,85225,0.378,137039,0.378
116043_6,1434,2090,0.407,3524,0.407
116043_7,421972,538114,0.44,960086,0.44
116043_8,1506,1219,0.553,2725,0.553
116044_5,61440,25306,0.708,86746,0.708
116044_6,8384,2614,0.762,10998,0.762
116044_8,632730,565522,0.528,1198252,0.528
116045_0,401619,477012,0.457,878631,0.457
116045_2,24753,12207,0.67,36960,0.67
116045_3,4506,1574,0.741,6080,0.741
116045_5,87137,52704,0.623,139841,0.623
116045_8,132047,100808,0.567,232855,0.567
116046_2,10479,9352,0.528,19831,0.528
116046_5,9594,8994,0.516,18588,0.516
116046_6,313628,360123,0.465,673751,0.465
116046_7,1855,1176,0.612,3031,0.612
116046_8,254747,325685,0.439,580432,0.439
116049_4,111,49,0.694,160,0.694
116049_5,192085,181259,0.514,373344,0.514
116049_6,1485,741,0.667,2226,0.667
116049_7,76615,55898,0.578,132513,0.578
116049_8,368570,420140,0.467,788710,0.467
116051_2,7178,3075,0.7,10253,0.7
116051_3,605,240,0.716,845,0.716
116051_5,443545,490246,0.475,933791,0.475
116051_6,201608,149307,0.575,350915,0.575
116051_8,480,76,0.863,556,0.863
116060_2,945053,352090,0.729,1297143,0.729
116061_0,5224,460,0.919,5684,0.919
