hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
106001_0,282944,374377,0.43,657321,0.43
106001_1,132775,194900,0.405,327675,0.405
106001_2,124794,100046,0.555,224840,0.555
106001_7,50364,27675,0.645,78039,0.645
106001_8,6019,2750,0.686,8769,0.686
106002_0,110174,53093,0.675,163267,0.675
106002_1,27,0,1.0,27,1.0
106002_2,514523,557237,0.48,1071760,0.48
106002_3,44673,11661,0.793,56334,0.793
106002_6,5099,749,0.872,5848,0.872
106008_3,11134,13046,0.46,24180,0.46
106008_5,28862,37242,0.437,66104,0.437
106008_6,558788,645503,0.464,1204291,0.464
106008_7,854,959,0.471,1813,0.471
106008_8,132,14,0.904,146,0.904
106010_0,393160,470030,0.455,863190,0.455
106010_1,1322,432,0.754,1754,0.754
106010_2,34165,24368,0.584,58533,0.584
106010_3,196901,161465,0.549,358366,0.549
106010_8,11583,3309,0.778,14892,0.778
106011_3,475,436,0.521,911,0.521
106011_5,2191,1989,0.524,4180,0.524
106011_6,256098,252773,0.503,508871,0.503
106011_7,11024,11065,0.499,22089,0.499
106011_8,332089,428352,0.437,760441,0.437
106012_0,349863,439477,0.443,789340,0.443
106012_1,11167,6293,0.64,17460,0.64
106012_2,188479,192282,0.495,380761,0.495
106012_3,66764,35001,0.656,101765,0.656
106012_6,5818,1461,0.799,7279,0.799
106013_0,505887,529616,0.489,1035503,0.489
106013_1,74250,64364,0.536,138614,0.536
106013_2,79216,24518,0.764,103734,0.764
106013_5,16447,2179,0.883,18626,0.883
106013_8,933,84,0.917,1017,0.917
106018_0,312471,407336,0.434,719807,0.434
106018_1,117803,191582,0.381,309385,0.381
106018_2,109823,88004,0.555,197827,0.555
106018_6,7253,2242,0.764,9495,0.764
106018_8,39703,19549,0.67,59252,0.67
106019_3,372,742,0.334,1114,0.334
106019_4,370435,593905,0.384,964340,0.384
106019_5,6214,9992,0.383,16206,0.383
106019_7,222,371,0.374,593,0.374
106019_8,140069,174241,0.446,314310,0.446
106020_0,2265,519,0.814,2784,0.814
106020_2,23577,10550,0.691,34127,0.691
106020_5,148132,90891,0.62,239023,0.62
106020_6,257,53,0.829,310,0.829
106020_8,522396,497288,0.512,1019684,0.512
106021_0,7108,6374,0.527,13482,0.527
106021_5,20679,20906,0.497,41585,0.497
106021_6,267939,277142,0.492,545081,0.492
106021_7,1630,1343,0.548,2973,0.548
106021_8,292861,401150,0.422,694011,0.422
106023_1,3616,6305,0.364,9921,0.364
106023_5,17480,30080,0.368,47560,0.368
106023_6,93455,133219,0.412,226674,0.412
106023_7,231733,315291,0.424,547024,0.424
