hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
105001_0,373995,455885,0.451,829880,0.451
105001_1,155960,170393,0.478,326353,0.478
105001_2,64277,53767,0.545,118044,0.545
105001_3,12120,8623,0.584,20743,0.584
105001_4,754,433,0.635,1187,0.635
105002_0,456357,527865,0.464,984222,0.464
105002_2,7720,905,0.895,8625,0.895
105002_3,508,31,0.942,539,0.942
105002_6,148837,137629,0.52,286466,0.52
105002_8,13842,2013,0.873,15855,0.873
105008_5,10792,179,0.984,10971,0.984
105008_6,163830,14880,0.917,178710,0.917
105008_8,772536,333402,0.699,1105938,0.699
105010_0,319930,368995,0.464,688925,0.464
105010_1,5287,4653,0.532,9940,0.532
105010_2,1045,700,0.599,1745,0.599
105010_3,243510,267732,0.476,511242,0.476
105010_5,41777,41136,0.504,82913,0.504
105011_2,8947,7201,0.554,16148,0.554
105011_5,38104,38086,0.5,76190,0.5
105011_6,79223,138381,0.364,217604,0.364
105011_7,261730,296901,0.469,558631,0.469
105011_8,163725,264452,0.382,428177,0.382
105012_0,342519,417499,0.451,760018,0.451
105012_1,40643,39421,0.508,80064,0.508
105012_2,206243,217001,0.487,423244,0.487
105012_3,17216,13397,0.562,30613,0.562
105012_6,1348,823,0.621,2171,0.621
105013_0,51293,34249,0.6,85542,0.6
105013_1,6298,3092,0.671,9390,0.671
105013_2,628748,569412,0.525,1198160,0.525
105013_5,2073,732,0.739,2805,0.739
105013_8,45,10,0.818,55,0.818
105018_0,284945,343220,0.454,628165,0.454
105018_1,52546,64415,0.449,116961,0.449
105018_2,230469,272849,0.458,503318,0.458
105018_3,1428,443,0.763,1871,0.763
105018_6,23322,22737,0.506,46059,0.506
105019_1,52722,72193,0.422,124915,0.422
105019_4,440658,661249,0.4,1101907,0.4
105019_5,5343,8061,0.399,13404,0.399
105019_7,19989,23300,0.462,43289,0.462
105019_8,4906,7815,0.386,12721,0.386
105020_0,683,414,0.623,1097,0.623
105020_2,108348,111187,0.494,219535,0.494
105020_3,12131,8048,0.601,20179,0.601
105020_5,467717,532726,0.468,1000443,0.468
105020_8,25934,28967,0.472,54901,0.472
105021_6,1134073,164104,0.874,1298177,0.874
105023_1,14142,12623,0.528,26765,0.528
105023_5,50538,54746,0.48,105284,0.48
105023_6,94128,165542,0.362,259670,0.362
105023_7,336250,437086,0.435,773336,0.435
105023_8,45303,86236,0.344,131539,0.344
105024_1,113922,183092,0.384,297014,0.384
105024_5,56984,77070,0.425,134054,0.425
105024_6,5858,9185,0.389,15043,0.389
105024_7,309383,393543,0.44,702926,0.44
105024_8,48962,97438,0.334,146400,0.334
105025_0,29,1,0.967,30,0.967
105025_2,315,86,0.786,401,0.786
105025_3,643912,645647,0.499,1289559,0.499
105025_5,4576,1804,0.717,6380,0.717
105025_6,72,33,0.686,105,0.686
105026_0,414165,490797,0.458,904962,0.458
