hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
102001_0,165285,111465,0.597,276750,0.597
102001_1,336916,500734,0.402,837650,0.402
102001_2,87745,49369,0.64,137114,0.64
102001_7,32100,11208,0.741,43308,0.741
102001_8,1027,358,0.742,1385,0.742
102002_0,404189,438658,0.48,842847,0.48
102002_2,40335,23467,0.632,63802,0.632
102002_3,207842,166024,0.556,373866,0.556
102002_6,11934,4068,0.746,16002,0.746
102002_7,56,10,0.848,66,0.848
102008_3,10119,22639,0.309,32758,0.309
102008_5,97189,178248,0.353,275437,0.353
102008_6,307653,415154,0.426,722807,0.426
102008_7,541,1686,0.243,2227,0.243
102008_8,121913,141162,0.463,263075,0.463
102010_0,537613,547432,0.495,1085045,0.495
102010_1,596,135,0.815,731,0.815
102010_2,7673,3176,0.707,10849,0.707
102010_3,143565,56328,0.718,199893,0.718
102010_5,272,15,0.948,287,0.948
102011_3,860,2102,0.29,2962,0.29
102011_5,16652,27991,0.373,44643,0.373
102011_6,281794,358213,0.44,640007,0.44
102011_7,38090,58826,0.393,96916,0.393
102011_8,243331,267528,0.476,510859,0.476
102012_0,321881,431265,0.427,753146,0.427
102012_1,143662,176855,0.448,320517,0.448
102012_2,98759,65021,0.603,163780,0.603
102012_3,39616,13827,0.741,53443,0.741
102012_4,5543,1813,0.754,7356,0.754
102013_0,347,49,0.876,396,0.876
102013_1,35,7,0.833,42,0.833
102013_2,510947,567176,0.474,1078123,0.474
102013_5,18004,5643,0.761,23647,0.761
102013_8,130755,63428,0.673,194183,0.673
102018_0,415075,503241,0.452,918316,0.452
102018_1,123698,130733,0.486,254431,0.486
102018_2,67134,32953,0.671,100087,0.671
102018_3,16661,4204,0.799,20865,0.799
102018_5,1969,471,0.807,2440,0.807
102019_0,138419,219589,0.387,358008,0.387
102019_1,150542,280241,0.349,430783,0.349
102019_2,139263,192904,0.419,332167,0.419
102019_7,82068,64440,0.56,146508,0.56
102019_8,15783,12955,0.549,28738,0.549
102020_1,3494,2813,0.554,6307,0.554
102020_2,850,1083,0.44,1933,0.44
102020_5,308992,342246,0.474,651238,0.474
102020_6,1386,591,0.701,1977,0.701
102020_8,282751,351953,0.445,634704,0.445
102021_3,41,35,0.539,76,0.539
102021_5,2013,1504,0.572,3517,0.572
102021_6,208199,198768,0.512,406967,0.512
102021_7,18601,15977,0.538,34578,0.538
102021_8,390641,459556,0.459,850197,0.459
102023_4,35260,62693,0.36,97953,0.36
102023_5,1141,1181,0.491,2322,0.491
102023_6,309952,410758,0.43,720710,0.43
102023_7,62803,80702,0.438,143505,0.438
102023_8,148849,183487,0.448,332336,0.448
102024_1,59496,144975,0.291,204471,0.291
102024_4,86621,169292,0.338,255913,0.338
102024_6,6304,10505,0.375,16809,0.375
102024_7,240016,346623,0.409,586639,0.409
102024_8,107165,126236,0.459,233401,0.459
102025_2,289,744,0.28,1033,0.28
102025_3,443363,571853,0.437,1015216,0.437
102025_5,146147,123870,0.541,270017,0.541
102025_6,4864,5913,0.451,10777,0.451
102025_8,8,7,0.533,15,0.533
102026_0,267489,350727,0.433,618216,0.433
102026_1,137946,187777,0.424,325723,0.424
102026_2,122167,105821,0.536,227988,0.536
102026_3,70330,33535,0.677,103865,0.677
102026_4,14561,5608,0.722,20169,0.722
102027_4,116,259,0.309,375,0.309
102027_5,5734,9149,0.385,14883,0.385
102027_6,50445,70178,0.418,120623,0.418
102027_7,470749,539529,0.466,1010278,0.466
102027_8,66508,82343,0.447,148851,0.447
102031_0,46049,113037,0.289,159086,0.289
102031_1,13458,35439,0.275,48897,0.275
102031_6,121504,227855,0.348,349359,0.348
102031_7,240726,317955,0.431,558681,0.431
102031_8,92883,87935,0.514,180818,0.514
102032_0,162454,200273,0.448,362727,0.448
102032_1,178556,299121,0.374,477677,0.374
