hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
115001_0,334558,460481,0.421,795039,0.421
115001_1,124480,165611,0.429,290091,0.429
115001_2,97251,56442,0.633,153693,0.633
115001_3,40366,14108,0.741,54474,0.741
115001_4,2343,643,0.785,2986,0.785
115002_1,390230,397297,0.496,787527,0.496
115002_2,310115,157389,0.663,467504,0.663
115002_6,32205,6109,0.841,38314,0.841
115008_3,2550,1290,0.664,3840,0.664
115008_5,21704,13956,0.609,35660,0.609
115008_6,290278,252960,0.534,543238,0.534
115008_7,172,33,0.839,205,0.839
115008_8,325958,388264,0.456,714222,0.456
115010_0,293540,406388,0.419,699928,0.419
115010_2,1821,1348,0.575,3169,0.575
115010_3,23322,26715,0.466,50037,0.466
115010_6,259766,282667,0.479,542433,0.479
115010_8,20,7,0.741,27,0.741
115011_3,2077,3095,0.402,5172,0.402
115011_5,7237,10965,0.398,18202,0.398
115011_6,324471,403312,0.446,727783,0.446
115011_7,49444,58082,0.46,107526,0.46
115011_8,174543,263162,0.399,437705,0.399
115012_0,613708,539695,0.532,1153403,0.532
115012_1,3584,634,0.85,4218,0.85
115012_2,89934,39034,0.697,128968,0.697
115012_3,112,14,0.889,126,0.889
115012_6,8191,1318,0.861,9509,0.861
115013_0,464747,481865,0.491,946612,0.491
115013_1,32270,24084,0.573,56354,0.573
115013_2,157919,96228,0.621,254147,0.621
115013_5,30877,6209,0.833,37086,0.833
115013_8,1560,186,0.893,1746,0.893
115018_0,262550,376262,0.411,638812,0.411
115018_1,24532,43411,0.361,67943,0.361
115018_2,12721,12017,0.514,24738,0.514
115018_6,164365,196967,0.455,361332,0.455
115018_8,87034,117473,0.426,204507,0.426
115019_2,3046,2622,0.537,5668,0.537
115019_4,223456,313957,0.416,537413,0.416
115019_5,300112,453934,0.398,754046,0.398
115019_8,434,187,0.699,621,0.699
115020_0,26567,8120,0.766,34687,0.766
115020_1,328,106,0.756,434,0.756
115020_2,605782,530618,0.533,1136400,0.533
115020_5,8529,2009,0.809,10538,0.809
115020_8,84924,30179,0.738,115103,0.738
115021_0,179024,130934,0.578,309958,0.578
115021_2,14,1,0.933,15,0.933
115021_3,691,200,0.776,891,0.776
115021_6,34007,13784,0.712,47791,0.712
115021_8,470378,467871,0.501,938249,0.501
115023_4,7811,32963,0.192,40774,0.192
115023_5,26691,72791,0.268,99482,0.268
115023_6,293277,465569,0.386,758846,0.386
115023_7,83702,136200,0.381,219902,0.381
115023_8,76425,99637,0.434,176062,0.434
115024_0,8484,23603,0.264,32087,0.264
115024_5,24181,55823,0.302,80004,0.302
115024_6,101183,205618,0.33,306801,0.33
115024_7,279516,397787,0.413,677303,0.413
115024_8,92161,108733,0.459,200894,0.459
115025_2,4348,1200,0.784,5548,0.784
115025_3,63561,33838,0.653,97399,0.653
115025_5,645028,548637,0.54,1193665,0.54
115025_6,235,15,0.94,250,0.94
115026_0,119465,63390,0.653,182855,0.653
115026_2,518048,529368,0.495,1047416,0.495
115026_5,13693,3816,0.782,17509,0.782
115026_6,839,154,0.845,993,0.845
115026_8,36032,12690,0.74,48722,0.74
115027_4,620,513,0.547,1133,0.547
115027_6,8562,6557,0.566,15119,0.566
115027_7,265383,232663,0.533,498046,0.533
115027_8,369104,413117,0.472,782221,0.472
115031_0,161250,188474,0.461,349724,0.461
115031_1,232348,455778,0.338,688126,0.338
115031_2,7249,5922,0.55,13171,0.55
115031_7,127706,102615,0.554,230321,0.554
115031_8,7531,8628,0.466,16159,0.466
115032_0,147506,198809,0.426,346315,0.426
115032_1,196195,363878,0.35,560073,0.35
115032_2,135035,155854,0.464,290889,0.464
115032_4,4340,4595,0.486,8935,0.486
115032_7,52982,36808,0.59,89790,0.59
115033_5,70658,27169,0.722,97827,0.722
115033_8,653911,545586,0.545,1199497,0.545
115034_3,3330,5828,0.364,9158,0.364
115034_5,53774,81642,0.397,135416,0.397
115034_6,322111,425777,0.431,747888,0.431
115034_7,24867,29063,0.461,53930,0.461
115034_8,140423,208637,0.402,349060,0.402
115035_3,5154,11643,0.307,16797,0.307
115035_5,72352,120401,0.375,192753,0.375
115035_6,315433,439380,0.418,754813,0.418
115035_7,31861,41563,0.434,73424,0.434
115035_8,107100,153284,0.411,260384,0.411
115036_2,15,8,0.652,23,0.652
115036_5,7427,4703,0.612,12130,0.612
115036_6,243351,177992,0.578,421343,0.578
115036_7,848,300,0.739,1148,0.739
115036_8,423755,436513,0.493,860268,0.493
115038_2,476,148,0.763,624,0.763
115038_3,292645,271724,0.519,564369,0.519
115038_5,44669,23020,0.66,67689,0.66
115038_6,8452,2924,0.743,11376,0.743
115038_8,298931,351827,0.459,650758,0.459
115039_1,432754,429203,0.502,861957,0.502
115039_4,265164,168811,0.611,433975,0.611
115039_7,979,157,0.862,1136,0.862
115040_0,238,25,0.905,263,0.905
115040_2,4250,1230,0.776,5480,0.776
115040_3,2,0,1.0,2,1.0
115040_5,765626,521301,0.595,1286927,0.595
115041_1,200026,419524,0.323,619550,0.323
115041_4,3286,6601,0.332,9887,0.332
115041_6,38937,55759,0.411,94696,0.411
115041_7,243327,280965,0.464,524292,0.464
115041_8,21147,27234,0.437,48381,0.437
115042_0,240354,90934,0.726,331288,0.726
115042_1,530925,408113,0.565,939038,0.565
115042_4,22628,4584,0.832,27212,0.832
115042_7,19,4,0.826,23,0.826
115043_1,35901,84145,0.299,120046,0.299
115043_4,26453,37273,0.415,63726,0.415
115043_6,331,284,0.538,615,0.538
115043_7,472540,637302,0.426,1109842,0.426
115043_8,489,394,0.554,883,0.554
115044_3,66,5,0.93,71,0.93
115044_6,118729,71140,0.625,189869,0.625
115044_8,571432,535733,0.516,1107165,0.516
115045_0,399055,469324,0.46,868379,0.46
115045_2,15293,7615,0.668,22908,0.668
115045_3,2966,1099,0.73,4065,0.73
115045_5,108203,67852,0.615,176055,0.615
115045_8,125087,100196,0.555,225283,0.555
115046_2,1014,826,0.551,1840,0.551
115046_5,27255,26584,0.506,53839,0.506
115046_6,337799,389631,0.464,727430,0.464
115046_7,14598,13236,0.524,27834,0.524
115046_8,204717,280113,0.422,484830,0.422
115049_4,290,219,0.57,509,0.57
115049_5,442737,477803,0.481,920540,0.481
115049_6,100246,78739,0.56,178985,0.56
115049_7,9280,5592,0.624,14872,0.624
115049_8,88849,93214,0.488,182063,0.488
115051_2,95400,62399,0.605,157799,0.605
115051_3,413,134,0.755,547,0.755
115051_5,539886,557747,0.492,1097633,0.492
115051_6,28546,11302,0.716,39848,0.716
115051_8,85,10,0.895,95,0.895
115060_2,931058,365029,0.718,1296087,0.718
115061_0,5166,507,0.911,5673,0.911
115061_1,759099,441719,0.632,1200818,0.632
115061_2,75859,15950,0.826,91809,0.826
115062_8,807838,487145,0.624,1294983,0.624
115063_2,106945,94565,0.531,201510,0.531
115063_5,396471,447732,0.47,844203,0.47
115063_6,27726,12035,0.697,39761,0.697
115063_7,1794,631,0.74,2425,0.74
115063_8,95847,113034,0.459,208881,0.459
115083_3,889658,407649,0.686,1297307,0.686
115084_0,200240,65455,0.754,265695,0.754
115084_1,608333,411951,0.596,1020284,0.596
115084_2,9491,889,0.914,10380,0.914
115084_4,873,58,0.938,931,0.938
115085_0,535608,508174,0.513,1043782,0.513
115085_2,136968,87444,0.61,224412,0.61
115085_3,404,45,0.9,449,0.9
115085_6,23272,4968,0.824,28240,0.824
115086_4,8045,53714,0.13,61759,0.13
115086_5,32266,84027,0.277,116293,0.277
115086_6,104966,221816,0.321,326782,0.321
115086_7,255710,405401,0.387,661111,0.387
115086_8,65494,65664,0.499,131158,0.499
115087_1,38769,88428,0.305,127197,0.305
115087_4,31155,45032,0.409,76187,0.409
115087_5,998,990,0.502,1988,0.502
115087_7,299955,399208,0.429,699163,0.429
115087_8,165984,228675,0.421,394659,0.421
115088_0,543,215,0.716,758,0.716
115088_1,13680,20739,0.397,34419,0.397
115088_6,7054,4889,0.591,11943,0.591
115088_7,326288,386320,0.458,712608,0.458
115088_8,239573,297024,0.446,536597,0.446
115089_7,157356,119150,0.569,276506,0.569
115089_8,528087,491180,0.518,1019267,0.518
115090_2,866,405,0.681,1271,0.681
115090_3,67262,56228,0.545,123490,0.545
115090_5,481091,517759,0.482,998850,0.482
115090_6,12946,7496,0.633,20442,0.633
115090_8,75119,75410,0.499,150529,0.499
115092_1,844111,450619,0.652,1294730,0.652
115093_4,5515,18946,0.225,24461,0.225
115093_5,87539,153203,0.364,240742,0.364
115093_6,31654,62118,0.338,93772,0.338
115093_7,284304,422884,0.402,707188,0.402
115093_8,102618,126846,0.447,229464,0.447
115094_1,71230,222957,0.242,294187,0.242
115094_2,3935,5786,0.405,9721,0.405
115094_4,87841,218242,0.287,306083,0.287
115094_6,187,209,0.472,396,0.472
115094_7,289012,394739,0.423,683751,0.423
115095_1,23910,41226,0.367,65136,0.367
115095_4,1072,1114,0.49,2186,0.49
115095_6,13297,11445,0.537,24742,0.537
115095_7,527330,676242,0.438,1203572,0.438
115095_8,27,5,0.844,32,0.844
115096_2,72334,23290,0.756,95624,0.756
115096_3,589919,603372,0.494,1193291,0.494
115096_4,7577,800,0.905,8377,0.905
115096_5,41,3,0.932,44,0.932
115097_3,10521,40160,0.208,50681,0.208
115097_5,238307,372852,0.39,611159,0.39
115097_6,147351,221144,0.4,368495,0.4
115097_7,38135,74700,0.338,112835,0.338
115097_8,70540,81384,0.464,151924,0.464
115098_0,776445,472552,0.622,1248997,0.622
115098_2,36931,7740,0.827,44671,0.827
115098_3,3049,160,0.95,3209,0.95
115098_4,63,3,0.955,66,0.955
115100_0,152191,37853,0.801,190044,0.801
115100_1,680444,423453,0.616,1103897,0.616
115100_7,192,20,0.906,212,0.906
115101_0,16439,31183,0.345,47622,0.345
115101_5,4778,9226,0.341,14004,0.341
115101_6,80434,148700,0.351,229134,0.351
115101_7,277382,436189,0.389,713571,0.389
115101_8,128285,164111,0.439,292396,0.439
