hero_id,win_count,loss_count,win_loss_ratio,battle_count,win_prob
111001_0,172751,149829,0.536,322580,0.536
111001_1,298716,482993,0.382,781709,0.382
111001_2,85613,55775,0.606,141388,0.606
111001_3,29830,15542,0.657,45372,0.657
111001_4,4344,1356,0.762,5700,0.762
111002_0,585260,500298,0.539,1085558,0.539
111002_2,142630,61279,0.699,203909,0.699
111002_6,5136,781,0.868,5917,0.868
111008_6,150695,39400,0.793,190095,0.793
111008_8,637242,468053,0.577,1105295,0.577
111010_0,23338,12713,0.647,36051,0.647
111010_2,4929,2354,0.677,7283,0.677
111010_3,368434,549444,0.401,917878,0.401
111010_6,185759,150041,0.553,335800,0.553
111010_8,346,172,0.668,518,0.668
111011_3,1243,764,0.619,2007,0.619
111011_5,5598,4331,0.564,9929,0.564
111011_6,28006,28154,0.499,56160,0.499
111011_7,314999,372447,0.458,687446,0.458
111011_8,209901,329345,0.389,539246,0.389
111012_0,498024,504086,0.497,1002110,0.497
111012_1,5297,3166,0.626,8463,0.626
111012_2,170629,105919,0.617,276548,0.617
111012_3,297,35,0.895,332,0.895
111012_6,8379,1987,0.808,10366,0.808
111013_0,20030,5779,0.776,25809,0.776
111013_1,11514,8357,0.579,19871,0.579
111013_2,625363,607761,0.507,1233124,0.507
111013_5,1641,206,0.888,1847,0.888
111013_8,11547,3275,0.779,14822,0.779
111018_0,224167,330525,0.404,554692,0.404
111018_1,3020,2806,0.518,5826,0.518
111018_2,23777,21437,0.526,45214,0.526
111018_6,126022,141011,0.472,267033,0.472
111018_8,164672,258868,0.389,423540,0.389
111019_1,9775,24824,0.283,34599,0.283
111019_5,41913,96350,0.303,138263,0.303
111019_6,107612,225599,0.323,333211,0.323
111019_7,254148,308874,0.451,563022,0.451
111019_8,96702,129072,0.428,225774,0.428
111020_0,12611,10653,0.542,23264,0.542
111020_2,443107,543262,0.449,986369,0.449
111020_3,4033,2575,0.61,6608,0.61
111020_5,119072,112481,0.514,231553,0.514
111020_8,25633,24569,0.511,50202,0.511
111021_3,970439,326935,0.748,1297374,0.748
111023_4,11285,42041,0.212,53326,0.212
111023_5,44261,111741,0.284,156002,0.284
111023_6,118828,243883,0.328,362711,0.328
111023_7,234985,313883,0.428,548868,0.428
111023_8,80973,93340,0.465,174313,0.465
111024_1,5785,9666,0.374,15451,0.374
111024_5,28562,45883,0.384,74445,0.384
111024_6,93007,163995,0.362,257002,0.362
111024_7,260319,348758,0.427,609077,0.427
111024_8,138305,202434,0.406,340739,0.406
111025_2,476,73,0.867,549,0.867
111025_3,48163,34309,0.584,82472,0.584
111025_5,593567,587095,0.503,1180662,0.503
111025_6,5043,1147,0.815,6190,0.815
111025_8,17444,7885,0.689,25329,0.689
111026_0,410268,507564,0.447,917832,0.447
111026_2,173554,126074,0.579,299628,0.579
111026_3,8847,4316,0.672,13163,0.672
111026_5,41560,22371,0.65,63931,0.65
111026_6,1326,383,0.776,1709,0.776
111027_7,82438,15348,0.843,97786,0.843
111027_8,840041,358126,0.701,1198167,0.701
111031_0,123337,154392,0.444,277729,0.444
111031_1,234075,443328,0.346,677403,0.346
111031_2,13344,16958,0.44,30302,0.44
111031_7,66301,60906,0.521,127207,0.521
111031_8,85958,97961,0.467,183919,0.467
111032_0,11551,17070,0.404,28621,0.404
111032_1,219553,398051,0.355,617604,0.355
111032_2,74330,112879,0.397,187209,0.397
111032_4,3426,4588,0.428,8014,0.428
111032_7,205855,250718,0.451,456573,0.451
111033_0,73,6,0.924,79,0.924
111033_3,575849,529702,0.521,1105551,0.521
111033_5,119074,54865,0.685,173939,0.685
111033_6,2102,392,0.843,2494,0.843
111033_8,10332,3843,0.729,14175,0.729
111034_3,2826,2806,0.502,5632,0.502
111034_5,55969,61784,0.475,117753,0.475
111034_6,282621,370616,0.433,653237,0.433
111034_7,18970,16824,0.53,35794,0.53
111034_8,184925,299001,0.382,483926,0.382
111035_4,6778,13959,0.327,20737,0.327
111035_5,31535,61567,0.339,93102,0.339
111035_6,283723,423903,0.401,707626,0.401
111035_7,86614,99871,0.464,186485,0.464
111035_8,117540,171204,0.407,288744,0.407
111036_8,923005,374198,0.712,1297203,0.712
111038_3,8124,5542,0.594,13666,0.594
111038_5,516067,552758,0.483,1068825,0.483
111038_6,111034,96682,0.535,207716,0.535
111038_7,1387,311,0.817,1698,0.817
111038_8,3158,1434,0.688,4592,0.688
111039_0,321,71,0.819,392,0.819
111039_1,423508,432963,0.494,856471,0.494
111039_4,259452,178654,0.592,438106,0.592
111039_7,808,138,0.854,946,0.854
111040_0,21,0,1.0,21,1.0
111040_2,4895,747,0.868,5642,0.868
111040_5,727071,561413,0.564,1288484,0.564
111041_1,48348,96445,0.334,144793,0.334
111041_2,4315,4113,0.512,8428,0.512
111041_6,27543,32542,0.458,60085,0.458
111041_7,415714,586515,0.415,1002229,0.415
111041_8,29141,51288,0.362,80429,0.362
111042_0,181608,72990,0.713,254598,0.713
111042_1,566087,451475,0.556,1017562,0.556
111042_4,17919,3710,0.828,21629,0.828
111042_7,1,0,1.0,1,1.0
111043_4,46001,66151,0.41,112152,0.41
111043_6,296,258,0.534,554,0.534
111043_7,493387,692231,0.416,1185618,0.416
111043_8,13,1,0.929,14,0.929
111044_3,908,122,0.882,1030,0.882
111044_5,20697,4968,0.806,25665,0.806
111044_6,667630,601057,0.526,1268687,0.526
111044_7,166,17,0.907,183,0.907
111044_8,102,4,0.962,106,0.962
111045_2,72570,43814,0.624,116384,0.624
111045_3,617,189,0.766,806,0.766
111045_5,219353,163403,0.573,382756,0.573
111045_6,8207,4439,0.649,12646,0.649
111045_8,320287,462581,0.409,782868,0.409
111046_2,13008,9461,0.579,22469,0.579
111046_3,1260,1097,0.535,2357,0.535
111046_5,37953,31018,0.55,68971,0.55
111046_6,278749,331053,0.457,609802,0.457
111046_8,228203,365258,0.385,593461,0.385
111049_4,580,203,0.741,783,0.741
111049_5,17515,9489,0.649,27004,0.649
111049_6,4112,1805,0.695,5917,0.695
111049_7,289979,256445,0.531,546424,0.531
111049_8,285585,431068,0.398,716653,0.398
111051_0,2005,818,0.71,2823,0.71
111051_2,557877,581840,0.489,1139717,0.489
111051_4,360,100,0.783,460,0.783
111051_5,77426,61964,0.555,139390,0.555
111051_8,8608,5589,0.606,14197,0.606
111060_0,865809,430053,0.668,1295862,0.668
111061_1,495339,437900,0.531,933239,0.531
111061_2,254575,95003,0.728,349578,0.728
111061_4,10757,2186,0.831,12943,0.831
